step,epoch,step_loss,loss_data,loss_haslach,loss_pako,loss_ic,loss_bc_base,loss_bc_tip
0,1,46.932647705078125,0.0026952915359288454,46.90763854980469,2.9671289212274132e-06,0,0.0,0.0022308346815407276
1,1,1.2186689376831055,5.9785535995615646e-05,1.1990946531295776,3.290696895419387e-06,0,0.0,0.0019511047285050154
2,1,54.74842071533203,0.0024779364466667175,54.72015380859375,3.07566324408981e-06,0,0.0,0.0025783299934118986
3,1,13.715452194213867,0.0006829546764492989,13.669914245605469,2.2382428142009303e-06,0,0.0,0.0044853114522993565
4,1,4.893901348114014,0.00028087387909181416,4.823394775390625,1.8880821244238177e-06,0,0.0,0.007022364996373653
5,1,0.9705495834350586,5.019595846533775e-05,0.8785930871963501,1.2336685131231206e-06,0,0.0,0.009190509095788002
6,1,5.133020401000977,0.0002194753906223923,5.013408184051514,8.10484380053822e-07,0,0.0,0.011939180083572865
7,1,4.649872779846191,0.00020039863011334091,4.53043270111084,7.522736495957361e-07,0,0.0,0.01192387007176876
8,1,0.47994422912597656,1.3570788723882288e-05,0.37475913763046265,7.742640377728094e-07,0,0.0,0.010517075657844543
9,1,2.1965630054473877,0.00012580977636389434,2.104858160018921,6.736489126524248e-07,0,0.0,0.009157821536064148
10,1,3.8631792068481445,0.00021780859970021993,3.7653284072875977,6.004553938510071e-07,0,0.0,0.009763207286596298
11,1,2.579444646835327,0.00014430683222599328,2.4623048305511475,5.743469273511437e-07,0,0.0,0.011699503287672997
12,1,0.5247271656990051,2.530202255002223e-05,0.3764227330684662,6.047292799848947e-07,0,0.0,0.014827852137386799
13,1,0.9660206437110901,3.169774208799936e-05,0.7768139243125916,7.201633138720354e-07,0,0.0,0.018917428329586983
14,1,2.248076915740967,9.029931243276224e-05,2.017889976501465,7.263823817993398e-07,0,0.0,0.02300957776606083
15,1,1.714064598083496,6.509751983685419e-05,1.4397218227386475,6.352438504109159e-07,0,0.0,0.027427703142166138
16,1,0.6174077987670898,1.4341863789013587e-05,0.2918523848056793,4.945984528603731e-07,0,0.0,0.032554060220718384
17,1,0.8064631223678589,2.5983563318732195e-05,0.42053210735321045,3.6754227039637044e-07,0,0.0,0.03859046846628189
18,1,1.4231317043304443,5.1605697080958635e-05,0.974997878074646,3.4373735502413183e-07,0,0.0,0.04480818659067154
19,1,1.4550588130950928,4.336789424996823e-05,0.9448270797729492,3.797669023697381e-07,0,0.0,0.05101880431175232
20,1,1.0443284511566162,1.3982127711642534e-05,0.47544944286346436,4.5647010438187863e-07,0,0.0,0.0568864531815052
21,1,0.8401147127151489,4.009939857496647e-06,0.22038517892360687,5.485181304720754e-07,0,0.0,0.06197249889373779
22,1,1.2392410039901733,3.554203067324124e-05,0.5672693252563477,5.993482545818551e-07,0,0.0,0.06719355285167694
23,1,1.5621569156646729,5.540343772736378e-05,0.8203727006912231,6.409805450857675e-07,0,0.0,0.07417280972003937
24,1,1.4394124746322632,3.9583839679835364e-05,0.6107988953590393,6.801117251598043e-07,0,0.0,0.08285733312368393
25,1,1.320096731185913,1.0077658771479037e-05,0.39884769916534424,7.233480801005499e-07,0,0.0,0.09212382882833481
26,1,1.7481334209442139,6.144819508335786e-06,0.768074631690979,8.029949754018162e-07,0,0.0,0.09800519049167633
27,1,2.017571449279785,1.0565478987700772e-05,0.9888489842414856,8.565883717892575e-07,0,0.0,0.10287110507488251
28,1,1.7919437885284424,8.249805432569701e-06,0.7198886871337891,8.798245403340843e-07,0,0.0,0.10720459371805191
29,1,2.2336788177490234,5.9210786275798455e-05,1.1466821432113647,8.822240147310367e-07,0,0.0,0.1086936667561531
30,1,2.924654006958008,0.00010872534039663151,1.8288061618804932,8.752206781537097e-07,0,0.0,0.10957382619380951
31,1,2.8880629539489746,0.00010273163934471086,1.7796287536621094,8.399185844609747e-07,0,0.0,0.1108330637216568
32,1,2.506242036819458,5.573005910264328e-05,1.387642502784729,7.656173579562164e-07,0,0.0,0.11185431480407715
