epoch,step_end,step_loss,loss_data,loss_haslach,loss_pako,loss_ic,loss_bc_base,loss_bc_tip
39,55,0.15195560455322266,0.0017484920099377632,0.014463004656136036,0.049682389944791794,0.0023667141795158386,0.0006899594445712864,0.005549497902393341
40,57,0.1415499448776245,0.001775801065377891,0.012341859750449657,0.052925463765859604,0.002254404127597809,0.0005799828795716166,0.004616294987499714
41,58,0.13137497007846832,0.0017289179377257824,0.010743644088506699,0.05156732723116875,0.0021975392010062933,0.0004985236446373165,0.00403744587674737
42,60,0.12588119506835938,0.001678605331107974,0.00940233375877142,0.04882558062672615,0.002231501741334796,0.00048023861018009484,0.0038857271429151297
43,61,0.11837868392467499,0.0015588387614116073,0.008071629330515862,0.04149264097213745,0.002354648429900408,0.0004949881113134325,0.0038759210146963596
44,62,0.11293792724609375,0.001423344248905778,0.007475072983652353,0.03312169760465622,0.0025305901654064655,0.0005200213636271656,0.0040411693044006824
45,64,0.11366194486618042,0.00130660948343575,0.008516412228345871,0.026050269603729248,0.0026999488472938538,0.000526410760357976,0.004552504979074001
46,65,0.1126137375831604,0.001158913248218596,0.01063182856887579,0.019307425245642662,0.002806865144520998,0.0004665617598220706,0.004878129344433546
47,67,0.11602015793323517,0.0010142192477360368,0.013310023583471775,0.014666063711047173,0.0028133555315434933,0.0003718920052051544,0.005517737474292517
48,68,0.11537553369998932,0.0008442929829470813,0.01546530518680811,0.011121686547994614,0.0027118148282170296,0.00026255036937072873,0.005820059683173895
49,70,0.12063249945640564,0.0006816799286752939,0.017191646620631218,0.009058230556547642,0.0025130631402134895,0.00018917849229183048,0.0066678524017333984
50,71,0.12141749262809753,0.0005321275675669312,0.018066272139549255,0.007669280748814344,0.002244524657726288,0.00015154747234191746,0.007118909154087305
51,72,0.12256669998168945,0.0004150695167481899,0.017968617379665375,0.00688830204308033,0.0019382212776690722,0.00014130919589661062,0.007649940904229879
52,74,0.1326296180486679,0.0003350644838064909,0.017172755673527718,0.006546787451952696,0.0016294516390189528,0.00014273957640398294,0.009085309691727161
53,75,0.13493189215660095,0.0002928420144598931,0.016454212367534637,0.006112242117524147,0.0013503931695595384,0.00015163217904046178,0.00970523338764906
54,77,0.14850325882434845,0.0002787275880109519,0.01645668037235737,0.005794473458081484,0.0011201843153685331,0.00017319674952887,0.011303956620395184
55,78,0.1522597223520279,0.0002804697141982615,0.016967056319117546,0.005422875750809908,0.0009464631439186633,0.00019837393483612686,0.011814095079898834
56,80,0.16783200204372406,0.00029075093334540725,0.01753685064613819,0.005421524401754141,0.0008240991155616939,0.0002295925805810839,0.013404596596956253
57,81,0.1719059944152832,0.0003034203255083412,0.018014106899499893,0.005503247957676649,0.0007414961000904441,0.0002508809557184577,0.01381614524871111
58,82,0.17581146955490112,0.000319873244734481,0.01843624748289585,0.005636322777718306,0.000680653378367424,0.00027147569926455617,0.014189773239195347
59,84,0.1900826394557953,0.00034361009602434933,0.01870572194457054,0.005769769195467234,0.0006260990630835295,0.0003023243334610015,0.015597930178046227
60,85,0.19157534837722778,0.0003632225270848721,0.01875939592719078,0.00559145025908947,0.0005752961151301861,0.00031483295606449246,0.01579599827528
61,87,0.20312196016311646,0.0003920554299838841,0.018668510019779205,0.005522663705050945,0.0005339495255611837,0.00032473442843183875,0.01699518971145153
62,88,0.20227152109146118,0.0004217054520267993,0.018667764961719513,0.005396466702222824,0.0005124880117364228,0.0003104128409177065,0.016955656930804253
63,90,0.21081435680389404,0.0004690522328019142,0.01880074478685856,0.005508570931851864,0.0005147156189195812,0.0002956537064164877,0.01779322884976864
64,91,0.20748701691627502,0.0005193998222239316,0.018905797973275185,0.005549837835133076,0.0005352807929739356,0.00026554218493402004,0.017450375482439995
65,92,0.2034507840871811,0.0005764575325883925,0.018869560211896896,0.005613955203443766,0.0005646527279168367,0.00023306708317250013,0.017041360959410667
66,94,0.20586806535720825,0.0006440213765017688,0.018738001585006714,0.005794575437903404,0.0005948239704594016,0.00020644675532821566,0.017267875373363495
67,95,0.1998295783996582,0.0007104639080353081,0.018609482795000076,0.005832849536091089,0.0006194046000018716,0.0001795476709958166,0.01666872575879097
68,97,0.1981145590543747,0.0007886919192969799,0.01839566044509411,0.005984842777252197,0.0006399115081876516,0.0001630627375561744,0.016491562128067017
69,98,0.1901077777147293,0.000867791473865509,0.01815592497587204,0.006079640705138445,0.000659797340631485,0.00015212118159979582,0.015688523650169373
70,100,0.18189482390880585,0.0009512373362667859,0.01798061840236187,0.006341311614960432,0.0006866514449939132,0.0001511358714196831,0.014824379235506058
71,100,0.1713593304157257,0.001031042542308569,0.01784859038889408,0.00678214430809021,0.0007254537777043879,0.00015679909847676754,0.013687502592802048
72,100,0.16190268099308014,0.001104256371036172,0.01767563261091709,0.007567189168184996,0.0007773976540192962,0.0001660148991504684,0.012612148188054562
73,100,0.15329742431640625,0.001163404667750001,0.017529556527733803,0.00868276972323656,0.0008370554423891008,0.00017191778169944882,0.011583196930587292
74,100,0.14553003013134003,0.0012029167264699936,0.01762205921113491,0.010039210319519043,0.0008947221213020384,0.00016885646618902683,0.01060300599783659
75,100,0.13859930634498596,0.0012203700607642531,0.018086709082126617,0.011494475416839123,0.000940008438192308,0.0001543434918858111,0.009685423225164413
76,100,0.1324225664138794,0.001218282151967287,0.018892927095294,0.012900064699351788,0.0009651080472394824,0.00013115520414430648,0.00884486548602581
77,100,0.12690693140029907,0.0012041631853207946,0.01993420533835888,0.014151785522699356,0.0009669502614997327,0.00010693962394725531,0.008087788708508015
78,100,0.12193131446838379,0.0011871200986206532,0.021056873723864555,0.01522197388112545,0.000948062224779278,8.907825394999236e-05,0.007409394718706608
79,100,0.11726675182580948,0.0011735648149624467,0.022032061591744423,0.016153749078512192,0.0009160543559119105,7.951966836117208e-05,0.006795163732022047
80,100,0.11264850199222565,0.0011655193520709872,0.022625351324677467,0.017019953578710556,0.0008815645123831928,7.540467049693689e-05,0.006226798985153437
81,100,0.10793709009885788,0.0011612928938120604,0.022701578214764595,0.017872560769319534,0.0008549176855012774,7.360794552369043e-05,0.005691640079021454
82,100,0.10315332561731339,0.0011563296429812908,0.022223448380827904,0.018706757575273514,0.0008427240536548197,7.32732005417347e-05,0.005190682131797075
83,100,0.0983801931142807,0.0011440063826739788,0.021196944639086723,0.019446691498160362,0.0008460480603389442,7.490885764127597e-05,0.004738298244774342
84,100,0.09367832541465759,0.001117550884373486,0.01967785507440567,0.019958801567554474,0.0008610104559920728,7.882107456680387e-05,0.004352580290287733
85,100,0.08907812088727951,0.0010727198095992208,0.01780327409505844,0.020105035975575447,0.0008812146261334419,8.444692502962425e-05,0.004044048022478819
86,100,0.0846075564622879,0.0010094643803313375,0.01576046645641327,0.019821085035800934,0.0009002458536997437,9.021289588417858e-05,0.0038111950270831585
87,100,0.0803145319223404,0.0009316667565144598,0.013721935451030731,0.01916094310581684,0.0009127759840339422,9.407914330950007e-05,0.003643143456429243
88,100,0.07626615464687347,0.0008455294300802052,0.011822018772363663,0.018262779340147972,0.0009143662173300982,9.497446444584057e-05,0.0035242424346506596
89,100,0.07251450419425964,0.0007575539639219642,0.010160986334085464,0.01726587861776352,0.0009012633236125112,9.370352199766785e-05,0.0034380420111119747
90,100,0.06905712932348251,0.000672818860039115,0.008789501152932644,0.016251930966973305,0.0008711090194992721,9.198326006298885e-05,0.003371195401996374
91,100,0.06585300713777542,0.0005941948620602489,0.007701289840042591,0.015245556831359863,0.0008240962051786482,9.074465197045356e-05,0.0033163558691740036
92,100,0.0628834068775177,0.000522649846971035,0.006866292096674442,0.014246626757085323,0.0007634913781657815,8.968840847956017e-05,0.0032716041896492243
93,100,0.0601646825671196,0.00045804952969774604,0.006254817359149456,0.013254281133413315,0.0006950399256311357,8.804758545011282e-05,0.003236666088923812
94,100,0.057699576020240784,0.00039986969204619527,0.005822950042784214,0.012274160049855709,0.0006255605258047581,8.528321632184088e-05,0.0032094158232212067
95,100,0.05546047165989876,0.00034776245593093336,0.005511394701898098,0.011321565136313438,0.0005612251115962863,8.136178803397343e-05,0.0031853881664574146
96,100,0.05341704189777374,0.0003018538118340075,0.00527112977579236,0.010423422791063786,0.0005059513496235013,7.682544674025849e-05,0.0031592869199812412
97,100,0.0515357106924057,0.00026257222634740174,0.005069499369710684,0.0096115842461586,0.00046057061990723014,7.25441932445392e-05,0.0031260906253010035
98,100,0.04976433143019676,0.00023026028065942228,0.004883882123976946,0.008908947929739952,0.0004234755760990083,6.923560431459919e-05,0.003081412985920906
99,100,0.048056673258543015,0.00020489914459176362,0.004712691530585289,0.008320188149809837,0.00039249288965947926,6.710231536999345e-05,0.0030222940258681774
100,100,0.04639968276023865,0.00018591617117635906,0.004573958460241556,0.00783321913331747,0.0003665969124995172,6.573376595042646e-05,0.002948328386992216
101,100,0.026536570861935616,0.00017524900613352656,0.0027934429235756397,0.0027047717012465,0.0003356060478836298,3.672134334919974e-05,0.0017139833653345704
102,100,0.019290301948785782,0.00019377999706193805,0.002049342030659318,0.0014960014959797263,0.00020232118549756706,3.5557462979340926e-05,0.0013172391336411238
103,100,0.013749107718467712,0.00018822318816091865,0.0015029982896521688,0.0010852841660380363,0.00014011414896231145,2.8658678274950944e-05,0.0009284873376600444
104,100,0.009535392746329308,0.00013253683573566377,0.0014157950645312667,0.0014578831614926457,6.824591400800273e-05,5.315637827152386e-05,0.0005315155140124261
105,100,0.006854490377008915,9.008271445054561e-05,0.0009580363985151052,0.0012020441936329007,5.014586713514291e-05,4.5894445065641776e-05,0.000364392384653911
106,100,0.005261075682938099,7.881712372181937e-05,0.000604786560870707,0.0011192518286406994,3.6348010326037183e-05,2.5376177291036583e-05,0.0002840978268068284
107,100,0.004655121359974146,9.90898406598717e-05,0.00047170149628072977,0.0009763863054104149,2.8950225896551274e-05,1.9514120140229352e-05,0.0002623300242703408
108,100,0.0040862043388187885,9.60743345785886e-05,0.0004386637592688203,0.0007456351886503398,2.4582048354204744e-05,2.1655905584339052e-05,0.00023434516333509237
109,100,0.003422937821596861,7.206599548226222e-05,0.0004691621579695493,0.0005262916092760861,2.413631955278106e-05,2.755453169811517e-05,0.00018385096336714923
110,100,0.002742445096373558,6.799344555474818e-05,0.0005198274157010019,0.0003020403382834047,1.811259971873369e-05,2.6373127184342593e-05,0.0001407726522302255
111,100,0.002391812391579151,6.673961615888402e-05,0.00046516492147929966,0.00021181971533223987,1.201949726237217e-05,2.6640816940926015e-05,0.00012614850129466504
112,100,0.002088588895276189,6.869806384202093e-05,0.0004247358883731067,0.000207266173674725,1.238473123521544e-05,2.1430852939374745e-05,0.00010497328912606463
113,100,0.0018202068749815226,7.700816786382347e-05,0.0003867739287670702,0.00020618777489289641,1.0296125765307806e-05,2.105158091580961e-05,8.367598638869822e-05
114,100,0.001636784290894866,7.136884232750162e-05,0.0003503131156321615,0.00020725872309412807,1.0720720638346393e-05,2.1343295884435065e-05,6.872033554827794e-05
115,100,0.001440690946765244,6.705292616970837e-05,0.0003061638562940061,0.00018438926781527698,9.884472092380747e-06,2.2852857000543736e-05,5.5571163102285936e-05
116,100,0.001261935569345951,6.913384277140722e-05,0.00028514410951174796,0.0001617510279174894,8.472916306345724e-06,2.3563789000036195e-05,4.255396197549999e-05
117,100,0.0010944189270958304,6.870802462799475e-05,0.0002511465281713754,0.00012888920900877565,6.724360900989268e-06,2.2561011064681225e-05,3.528214801917784e-05
118,100,0.0009960087481886148,6.749245949322358e-05,0.0002478102978784591,0.00012523749319370836,5.098699148220476e-06,2.263198621221818e-05,2.7816167857963592e-05
119,100,0.0009139168541878462,7.329515210585669e-05,0.00024020376440603286,0.00013255077647045255,4.1249913920182735e-06,1.9808654542430304e-05,2.2853073460282758e-05
120,100,0.0008681879262439907,7.031779387034476e-05,0.000207735356525518,0.00012951709504704922,4.019533662358299e-06,2.1242600269033574e-05,2.0799629055545665e-05
121,100,0.0008318324107676744,6.690903683193028e-05,0.0002108046319335699,0.0001268387568416074,3.706990810314892e-06,2.015441896219272e-05,1.8866585378418677e-05
122,100,0.0007963742245920002,6.842175935162231e-05,0.0002014181955019012,0.0001180792460218072,3.621172254497651e-06,1.9937273464165628e-05,1.7287058653892018e-05
123,100,0.0007655618246644735,6.547387602040544e-05,0.00019330326176714152,0.000116287475975696,3.437809027673211e-06,1.976759267563466e-05,1.5844319932512008e-05
124,100,0.0007437255117110908,6.813116488046944e-05,0.00018518854631111026,0.00011442656978033483,3.521351118251914e-06,1.967565549421124e-05,1.4400919098989107e-05
125,100,0.0007217687088996172,6.887135532451794e-05,0.0001804343773983419,0.0001066853292286396,3.4667461932258448e-06,1.993396108446177e-05,1.3177057553548366e-05
126,100,0.0006962536135688424,7.215532968984917e-05,0.00018126914801541716,9.63586280704476e-05,3.36437665282574e-06,1.9324090317240916e-05,1.195858021674212e-05
127,100,0.000678578217048198,6.966848741285503e-05,0.00017976114759221673,8.99990918696858e-05,3.2812467907206155e-06,1.9532153601176105e-05,1.1101545169367455e-05
128,100,0.0006651307339780033,7.116967753972858e-05,0.00017667561769485474,8.156451804097742e-05,3.262583504692884e-06,1.9662715203594416e-05,1.0646791452018078e-05
129,100,0.0006484634941443801,7.041916251182556e-05,0.00017774594016373158,7.112012099241838e-05,3.397132104510092e-06,1.9336739569553174e-05,1.0183955964748748e-05
130,100,0.0006345119327306747,7.00099699315615e-05,0.00016847830556798726,6.34947355138138e-05,3.6865244510408957e-06,1.984521259146277e-05,9.721154128783382e-06
131,100,0.0006214614259079099,6.878691056044772e-05,0.00017685123020783067,5.930479892413132e-05,3.379095232958207e-06,1.87274745258037e-05,9.54527968133334e-06
132,100,0.0006081094034016132,7.06876307958737e-05,0.00017263750487472862,5.2088595111854374e-05,3.3048083878384205e-06,1.85831195267383e-05,9.381644304085057e-06
133,100,0.0005959911504760385,6.968170055188239e-05,0.00016402668552473187,5.050478284829296e-05,3.359716629347531e-06,1.8612474377732724e-05,9.205603419104591e-06
134,100,0.0005828722496517003,6.781802221667022e-05,0.0001668228505877778,4.8666166549082845e-05,2.9403720418486046e-06,1.7915937860379927e-05,9.100207535084337e-06
135,100,0.0005703768692910671,6.751542241545394e-05,0.00015817888197489083,4.3734366045100614e-05,2.994493343067006e-06,1.829981556511484e-05,8.800514478934929e-06
136,100,0.000560347456485033,6.62949460092932e-05,0.00015749600424896926,4.202100171823986e-05,2.6917250579572283e-06,1.8233507944387384e-05,8.528319085598923e-06
137,100,0.0005508515750989318,6.685351399937645e-05,0.00015314698975998908,3.769291652133688e-05,2.8450542686186964e-06,1.8353763152845204e-05,8.116994649753906e-06
138,100,0.0005435391794890165,6.827776815043762e-05,0.0001546574931126088,3.532131449901499e-05,2.8423548883438343e-06,1.7921302060130984e-05,7.764606380078476e-06
139,100,0.0005358331836760044,6.783574644941837e-05,0.00014972977805882692,3.381526403245516e-05,3.017971266672248e-06,1.8099766748491675e-05,7.3274995884275995e-06
140,100,0.0005257014418020844,6.753328489139676e-05,0.00014996674144640565,3.0500750654027797e-05,3.0253677323344164e-06,1.7843933164840564e-05,6.9007651291030925e-06
141,100,0.0005179376457817852,6.616929022129625e-05,0.00014367313997354358,2.8955329980817623e-05,3.1373151614388917e-06,1.8186328816227615e-05,6.590345947188325e-06
142,100,0.000512123922817409,6.678850331809372e-05,0.0001420464541297406,2.6997253371519037e-05,3.2477557851962047e-06,1.7971709894482046e-05,6.409705747500993e-06
143,100,0.0005053292261436582,6.809161277487874e-05,0.00013913121074438095,2.5284891307819635e-05,3.24053826261661e-06,1.7742444470059127e-05,6.299168035184266e-06
144,100,0.0004997652722522616,6.740217941114679e-05,0.0001381089532515034,2.531263089622371e-05,3.1232864330377197e-06,1.7842301531345583e-05,5.9285621318849735e-06
145,100,0.0004954725154675543,6.7559361923486e-05,0.0001414310245309025,2.4073111489997245e-05,3.0702083222422516e-06,1.739914296194911e-05,5.771550149802351e-06
146,100,0.0004900622298009694,6.860808935016394e-05,0.0001353620900772512,2.408712316537276e-05,3.098788283750764e-06,1.7528225725982338e-05,5.573483576881699e-06
147,100,0.0004858953761868179,6.804171425756067e-05,0.00013797801511827856,2.503910582163371e-05,3.070523462156416e-06,1.7030388335115276e-05,5.382742074289126e-06
148,100,0.00048171787057071924,6.784488505218178e-05,0.00013479551125783473,2.4585788196418434e-05,2.9608208933495916e-06,1.734234501782339e-05,5.14600424139644e-06
149,100,0.0004776343994308263,6.725922867190093e-05,0.00013394311827141792,2.4383776690228842e-05,2.8314780138316564e-06,1.7331358321825974e-05,5.041992153564934e-06
150,100,0.0004744461039081216,6.714323535561562e-05,0.00013194790517445654,2.301628228451591e-05,2.796517037495505e-06,1.7450058294343762e-05,4.987291958968854e-06
