epoch,step_loss,loss_data,loss_haslach,loss_pako,loss_ic,loss_bc_base,loss_bc_tip
40,0.22961145639419556,0.0027153457049280405,0.06125922501087189,0.025714261457324028,0.002336388686671853,0.00044811342377215624,0.011207759380340576
41,0.22352200746536255,0.0026845810934901237,0.0594157837331295,0.024885505437850952,0.002214964246377349,0.000442907155957073,0.010995742864906788
42,0.21741965413093567,0.002662770915776491,0.05743059143424034,0.02424558438360691,0.0020813627634197474,0.0003980540204793215,0.010828654281795025
43,0.21153351664543152,0.0026507419534027576,0.05553225427865982,0.023688489571213722,0.0019463000353425741,0.00033099306165240705,0.010688909329473972
44,0.2060600072145462,0.0026505400892347097,0.05379146337509155,0.023147333413362503,0.0018124638590961695,0.00027350030723027885,0.010561103001236916
45,0.20099984109401703,0.002659247489646077,0.052123330533504486,0.022605588659644127,0.0016780297737568617,0.0002472747000865638,0.010435862466692924
46,0.19615569710731506,0.002666363026946783,0.050424955785274506,0.022076837718486786,0.0015418212860822678,0.00025095557793974876,0.010305977426469326
47,0.19125959277153015,0.002656469354405999,0.04868185520172119,0.02157565951347351,0.0014065310824662447,0.00026546689332462847,0.01016256120055914
48,0.1861230432987213,0.0026152278296649456,0.04695187136530876,0.021103613078594208,0.0012783398851752281,0.000270379357971251,0.009996514767408371
49,0.18073830008506775,0.0025350472424179316,0.045292213559150696,0.020655037835240364,0.0011639026924967766,0.0002582018496468663,0.009803494438529015
50,0.17529645562171936,0.002417545532807708,0.043734222650527954,0.020228244364261627,0.0010670869378373027,0.00023766896629240364,0.009586889296770096
51,0.17010286450386047,0.002272009151056409,0.04231603443622589,0.019826794043183327,0.0009875945979729295,0.0002257242304040119,0.009355483576655388
52,0.1653974950313568,0.002111124573275447,0.04109039157629013,0.019450463354587555,0.0009220833890140057,0.00023474163026548922,0.009117726236581802
53,0.16117197275161743,0.001946455449797213,0.04005991294980049,0.019087625667452812,0.0008667767979204655,0.00026347534731030464,0.008877545595169067
54,0.1571452021598816,0.001786080189049244,0.039119526743888855,0.018717853352427483,0.0008198349387384951,0.00029731111135333776,0.008635028265416622
55,0.1529642939567566,0.001635175896808505,0.03811093419790268,0.018320482224225998,0.0007821339531801641,0.0003171486605424434,0.008390487171709538
56,0.1484592854976654,0.0014979629777371883,0.03694405034184456,0.017879126593470573,0.0007561155362054706,0.00031045186915434897,0.00814724713563919
57,0.14370954036712646,0.0013785811606794596,0.0356401652097702,0.017380381003022194,0.0007434621220454574,0.00027731331647373736,0.00791026558727026
58,0.1388995349407196,0.001280011609196663,0.03426198288798332,0.016815708950161934,0.0007429791730828583,0.00022896945301909,0.007682234980165958
59,0.13415738940238953,0.0012022564187645912,0.0328403115272522,0.01619257964193821,0.0007498504128307104,0.0001811484107747674,0.007461225613951683
60,0.12951648235321045,0.0011414638720452785,0.03137914463877678,0.015546577051281929,0.0007566265994682908,0.00014641298912465572,0.007241891231387854
61,0.12495893239974976,0.001090751145966351,0.02989574894309044,0.014939171262085438,0.0007554623298346996,0.00012917361163999885,0.007018689531832933
62,0.12044817209243774,0.0010424046777188778,0.028424233198165894,0.014436859637498856,0.0007407229859381914,0.00012565567158162594,0.006788089405745268
63,0.11594384908676147,0.000990520347841084,0.026990076526999474,0.014085052534937859,0.0007109548896551132,0.00012843772128690034,0.006548427976667881
64,0.11142818629741669,0.0009328242740593851,0.02560349740087986,0.013895813375711441,0.0006693076575174928,0.00013187246804591268,0.006298425141721964
65,0.10692352801561356,0.0008706990629434586,0.024273497983813286,0.013856299221515656,0.0006220221985131502,0.00013407193182501942,0.006036208942532539
66,0.10246749967336655,0.0008076391532085836,0.02300998754799366,0.013948030769824982,0.0005755932070314884,0.00013484660303220153,0.005759744439274073
67,0.09807605296373367,0.0007474850281141698,0.02181445248425007,0.01416078768670559,0.0005340947536751628,0.0001332124084001407,0.005468025337904692
68,0.09374755620956421,0.0006935581332072616,0.020684851333498955,0.014492588117718697,0.0004981011152267456,0.000127658320707269,0.0051618958823382854
69,0.08949367702007294,0.0006484856712631881,0.019626274704933167,0.01494035217911005,0.0004655853263102472,0.00011813269520644099,0.004844138398766518
70,0.08534254133701324,0.000613887095823884,0.01863759756088257,0.01549193263053894,0.0004339851438999176,0.00010661385022103786,0.00451931357383728
71,0.08132143318653107,0.0005898724775761366,0.0176896620541811,0.016125313937664032,0.00040208478458225727,9.563819185132161e-05,0.004193936008960009
72,0.07746860384941101,0.0005750164273194969,0.01673865132033825,0.016811786219477654,0.00037069982499815524,8.690595132065937e-05,0.003876709146425128
73,0.07385870814323425,0.0005669795209541917,0.015763938426971436,0.017516978085041046,0.00034193324972875416,8.120203710859641e-05,0.0035779455211013556
74,0.07058066129684448,0.0005632166867144406,0.014778181910514832,0.018198858946561813,0.0003176467726007104,7.871731941122562e-05,0.0033076766412705183
75,0.0676773190498352,0.0005613984540104866,0.013804253190755844,0.018808074295520782,0.00029828137485310435,7.897640898590907e-05,0.0030731018632650375
76,0.06511710584163666,0.0005596864502876997,0.01285753957927227,0.01929539255797863,0.0002828580909408629,8.090142364380881e-05,0.0028766891919076443
77,0.06281789392232895,0.0005569395143538713,0.011943219229578972,0.019624093547463417,0.00027001320268027484,8.341711509274319e-05,0.0027159343007951975
78,0.06068440154194832,0.0005526900058612227,0.011053557507693768,0.019779326394200325,0.00025909871328622103,8.602483285358176e-05,0.002584759145975113
79,0.05863787606358528,0.0005469077732414007,0.010173307731747627,0.019767768681049347,0.00025044113863259554,8.876040374161676e-05,0.002475787652656436
80,0.05663708597421646,0.0005397345521487296,0.009300521574914455,0.019608329981565475,0.00024466964532621205,9.168436372419819e-05,0.002382495906203985
81,0.054676055908203125,0.0005312988650985062,0.008456150069832802,0.019320877268910408,0.00024182008928619325,9.443479211768135e-05,0.002300518099218607
82,0.05275939404964447,0.000521652982570231,0.00766479317098856,0.0189204141497612,0.00024101827875711024,9.627888357499614e-05,0.002227956196293235
83,0.05088891088962555,0.0005108750774525106,0.0069334483705461025,0.018418781459331512,0.00024095422122627497,9.667503763921559e-05,0.002164951292797923
84,0.04907514899969101,0.0004992160247638822,0.006253582891076803,0.01782960072159767,0.00024064694298431277,9.578192111803219e-05,0.0021128463558852673
85,0.04734410345554352,0.00048706645611673594,0.005614330526441336,0.017170581966638565,0.0002398155047558248,9.432524529984221e-05,0.002073071664199233
86,0.045724526047706604,0.00047475597239099443,0.0050111012533307076,0.016461575403809547,0.00023865807452239096,9.301670070271939e-05,0.0020460346713662148
87,0.04423648864030838,0.0004624344874173403,0.004452333319932222,0.015721745789051056,0.00023739883909001946,9.218163177138194e-05,0.0020304168574512005
88,0.04289037734270096,0.0004501058137975633,0.003960724454373121,0.014969407580792904,0.00023606439935974777,9.176279127132148e-05,0.002023186767473817
89,0.04168419539928436,0.00043770443880930543,0.0035600271075963974,0.014224356040358543,0.0002345936663914472,9.140293695963919e-05,0.0020202139858156443
90,0.04060094431042671,0.00042517599649727345,0.003259003162384033,0.013509362004697323,0.00023303514171857387,9.054720430867746e-05,0.0020171578507870436
91,0.03961585462093353,0.0004125878622289747,0.003049419727176428,0.0128480801358819,0.00023157059331424534,8.870332385413349e-05,0.0020103028509765863
92,0.03870484605431557,0.0004001888446509838,0.0029129653703421354,0.012259574607014656,0.00023035710910335183,8.572690421715379e-05,0.001997127663344145
93,0.03784589469432831,0.0003883352328557521,0.002826667157933116,0.011752543970942497,0.00022940078633837402,8.186994818970561e-05,0.0019765642937272787
94,0.03702092915773392,0.00037734693614766,0.002769262297078967,0.01132257655262947,0.00022861675824970007,7.757091225357726e-05,0.0019489864353090525
95,0.03621995449066162,0.0003673870232887566,0.002727826591581106,0.010953817516565323,0.00022798319696448743,7.31582913431339e-05,0.0019159507937729359
96,0.03543941676616669,0.000358431541826576,0.002696600742638111,0.01062414888292551,0.00022759067360311747,6.869959906907752e-05,0.0018797332886606455
97,0.03467724844813347,0.00035036454210057855,0.002670820103958249,0.010311747901141644,0.00022752449149265885,6.415953976102173e-05,0.0018427475588396192
98,0.0339338593184948,0.00034314169897697866,0.0026455363258719444,0.010000865906476974,0.00022771471412852407,5.9698373661376536e-05,0.0018070185324177146
99,0.03321461379528046,0.00033684197114780545,0.0026184027083218098,0.009684942662715912,0.00022789603099226952,5.569925269810483e-05,0.0017738472670316696
100,0.03252658247947693,0.0003315343055874109,0.002589921234175563,0.009366421960294247,0.00022770330542698503,5.24589886481408e-05,0.0017437080387026072
101,0.022462964057922363,0.00030778307700529695,0.0026194362435489893,0.003564313752576709,0.00038220526766963303,4.2439456592546776e-05,0.0011724983341991901
102,0.015559259802103043,0.00018650379206519574,0.0018175083678215742,0.0015821006381884217,0.0001666440221015364,3.589076004573144e-05,0.0009947798680514097
103,0.013059783726930618,0.00014064628339838237,0.0011978686088696122,0.0013861373299732804,9.726086864247918e-05,2.2300508135231212e-05,0.0009139518369920552
104,0.010617589578032494,9.619539196137339e-05,0.001316757407039404,0.0015768364537507296,4.6385197492782027e-05,2.5806997655308805e-05,0.0006905877962708473
105,0.007788818795233965,8.922578854253516e-05,0.0011233693221583962,0.0021082372404634953,4.377825098345056e-05,2.7376674552215263e-05,0.0003756436926778406
106,0.0060462504625320435,0.00010090107389260083,0.0008377705235034227,0.0020837264601141214,2.9418113626888953e-05,2.355659489694517e-05,0.00024941054289229214
107,0.005039755254983902,9.204641537507996e-05,0.000605702050961554,0.0020293048582971096,2.87149305222556e-05,1.984163282031659e-05,0.0001827136002248153
108,0.004352965857833624,7.958916103234515e-05,0.0004920714418403804,0.001849562395364046,2.485383811290376e-05,2.0429853975656442e-05,0.00014789057604502887
109,0.003909797873347998,7.051913416944444e-05,0.0004660025588236749,0.0015562331536784768,1.8740967789199203e-05,2.2929960323381238e-05,0.00014003337128087878
110,0.0034145847894251347,7.666614692425355e-05,0.00040043838089331985,0.001306795864365995,1.4985909729148261e-05,2.4757788196438923e-05,0.0001233247312484309
111,0.002883343491703272,7.943539822008461e-05,0.0003812104987446219,0.0009130668477155268,1.6403801055275835e-05,2.5649935196270235e-05,0.00010890935664065182
112,0.0024027577601373196,7.411406113533303e-05,0.00033253381843678653,0.0006720563396811485,1.6803631297079846e-05,2.37503663811367e-05,9.185135422740132e-05
113,0.002093119779601693,7.507225382141769e-05,0.00032845427631400526,0.0004766239144373685,1.3502220099326223e-05,2.393169779679738e-05,8.38630148791708e-05
114,0.0018322221003472805,6.93421097821556e-05,0.0003274165210314095,0.0003583744110073894,1.0189817658101674e-05,2.1383508283179253e-05,7.613559137098491e-05
115,0.001655428553931415,6.782389391446486e-05,0.00028045871295034885,0.0003074812702834606,8.620227163191885e-06,2.1971625756123103e-05,6.937461148481816e-05
116,0.0014901426620781422,6.900636799400672e-05,0.000251685589319095,0.00026618121773935854,8.352478289452847e-06,2.249182216473855e-05,5.948264879407361e-05
117,0.0013449664693325758,6.623273657169193e-05,0.00025085441302508116,0.0002303739747731015,7.0987080107443035e-06,2.2301701392279938e-05,5.035012145526707e-05
118,0.001193649135529995,7.107692363206297e-05,0.00023674599651712924,0.0001721617009025067,5.131510988576338e-06,2.1257081243675202e-05,4.497785630519502e-05
119,0.0010864431969821453,7.071960135363042e-05,0.00023176426475401968,0.00013078666233923286,5.755422535003163e-06,1.965748924703803e-05,3.990434925071895e-05
120,0.000993537250906229,6.787293386878446e-05,0.00021998949523549527,0.00010845530778169632,5.499160579347517e-06,1.9454204448265955e-05,3.4768581826938316e-05
121,0.0009092211257666349,6.480406591435894e-05,0.00020036983187310398,0.00010056523024104536,4.583570898830658e-06,2.003418921958655e-05,2.9730432288488373e-05
122,0.0008590153884142637,6.539323658216745e-05,0.00018855217786040157,8.824359247228131e-05,4.142978468735237e-06,1.9840321328956634e-05,2.769933780655265e-05
123,0.0008123464649543166,7.119920337572694e-05,0.00017808479606173933,8.140521094901487e-05,4.351338702690555e-06,1.9145296391798183e-05,2.466909063514322e-05
124,0.0007788381190039217,7.084180106176063e-05,0.00017346021195407957,7.550021109636873e-05,4.231299953971757e-06,1.9577377315727063e-05,2.2094913219916634e-05
125,0.0007451202254742384,6.795789522584528e-05,0.00015916474512778223,7.177386578405276e-05,4.5661772674066015e-06,2.0309127648943104e-05,1.9747069018194452e-05
126,0.0007066766847856343,6.84593032929115e-05,0.00016116228653118014,6.531742110382766e-05,4.20679634771659e-06,1.9466591766104102e-05,1.750037699821405e-05
127,0.0006811491912230849,7.043885125312954e-05,0.00015591701958328485,6.396794924512506e-05,4.2357060010544956e-06,1.9160303054377437e-05,1.5686528058722615e-05
128,0.0006594561273232102,7.162194378906861e-05,0.00015357414667960256,6.450663204304874e-05,4.325187546783127e-06,1.8511427697376348e-05,1.4138724509393796e-05
129,0.0006408027838915586,7.051551801851019e-05,0.0001559017546242103,6.521328759845346e-05,3.98280417357455e-06,1.810211870179046e-05,1.2832297215936705e-05
130,0.0006260154768824577,6.99863230693154e-05,0.00015384884318336844,6.782059062970802e-05,3.634912673078361e-06,1.8205488231615163e-05,1.1595569958444685e-05
131,0.0006124831270426512,6.983441562624648e-05,0.0001557821233291179,6.58114004181698e-05,3.6321980587672442e-06,1.7832107914728113e-05,1.0641212611517403e-05
132,0.0005955100641585886,6.954631680855528e-05,0.0001591556065250188,6.589420809177682e-05,3.1647923606215045e-06,1.7319376638624817e-05,9.607224455976393e-06
133,0.0005826722481288016,6.990539259277284e-05,0.00015312409959733486,6.479835428763181e-05,3.2454483971378068e-06,1.7748210666468367e-05,8.49078151077265e-06
134,0.0005693180137313902,6.77588177495636e-05,0.00015276690828613937,6.251363811315969e-05,3.058247102671885e-06,1.7661677702562883e-05,7.90794274507789e-06
135,0.000558623461984098,6.683535320917144e-05,0.00014679395826533437,6.0157941334182397e-05,3.0594756026403047e-06,1.791429713193793e-05,7.509847819164861e-06
136,0.0005470624309964478,6.776828377041966e-05,0.00014002833631820977,5.76926649955567e-05,3.0505771064781584e-06,1.793189403542783e-05,7.174842721724417e-06
137,0.0005382603267207742,6.829425547039136e-05,0.00014348576951306313,5.603822864941321e-05,2.7245735054748366e-06,1.7373362425132655e-05,6.946270332264248e-06
138,0.0005295412847772241,6.649699207628146e-05,0.00014558888506144285,5.2408886404009536e-05,2.5726344574650284e-06,1.7201591617777012e-05,6.730424956913339e-06
139,0.0005230164970271289,6.642284279223531e-05,0.00014470762107521296,5.180979133001529e-05,2.5851313694147393e-06,1.6880921975825913e-05,6.541576567542506e-06
140,0.0005160958971828222,6.645744724664837e-05,0.00014341417409013957,4.9052909162128344e-05,2.63417359747109e-06,1.698547202977352e-05,6.097488494560821e-06
141,0.0005079119000583887,6.760333781130612e-05,0.000140848002047278,4.603514025802724e-05,2.3749287265673047e-06,1.6994365068967454e-05,5.973246061330428e-06
142,0.0004995833151042461,6.886621122248471e-05,0.00013372238026931882,4.3306870793458074e-05,2.435106125631137e-06,1.7367083273711614e-05,5.566598247241927e-06
143,0.0004924448439851403,6.80264420225285e-05,0.0001333324471488595,4.1599076212150976e-05,2.544931248849025e-06,1.709431307972409e-05,5.309440894052386e-06
144,0.00048521338612772524,6.86029889038764e-05,0.000130992746562697,3.975587969762273e-05,2.4556015887355898e-06,1.7131635104306042e-05,4.998941676603863e-06
145,0.000479429290862754,6.915705307619646e-05,0.0001301454904023558,3.869941792800091e-05,2.4089115413516993e-06,1.692242040007841e-05,4.811401595361531e-06
146,0.00047484334209002554,6.809850310673937e-05,0.00012865060125477612,3.812594877672382e-05,2.470973413437605e-06,1.6686790331732482e-05,4.839062512473902e-06
147,0.0004697029653470963,6.767427839804441e-05,0.0001253513910342008,3.736557118827477e-05,2.4879948341549607e-06,1.6520425560884178e-05,4.9227505769522395e-06
148,0.00046571498387493193,6.778632086934522e-05,0.00012026550393784419,3.7120076740393415e-05,2.5029823973454768e-06,1.6737320038373582e-05,4.8140022954612505e-06
149,0.00046212482266128063,6.654311437159777e-05,0.000124470388982445,3.6606008507078514e-05,2.6013849492301233e-06,1.6062631402746774e-05,4.78651600133162e-06
150,0.00045789455180056393,6.822837167419493e-05,0.00011874096526298672,3.4929613320855424e-05,2.6982456802215893e-06,1.6362402675440535e-05,4.538910616247449e-06
