epoch,start_step,step_loss,loss_data,loss_haslach,loss_pako,loss_ic,loss_bc_base,loss_bc_tip
55,0,0.000338533369358629,1.1937027011299506e-07,9.321363904746249e-05,4.895841811958235e-06,0.0,0.0,2.4030450731515884e-05
56,0,0.000334444543113932,1.2977564267657726e-07,8.889217860996723e-05,4.5724696065008175e-06,0.0,0.0,2.4085013137664646e-05
57,0,0.00031402360764332116,1.1044962633377509e-07,6.789576582377777e-05,4.409094344737241e-06,0.0,0.0,2.416083043499384e-05
58,0,0.0003088819212280214,8.035448217924568e-08,6.214741006260738e-05,4.391258244140772e-06,0.0,0.0,2.4226290406659245e-05
59,0,0.00032056591589935124,5.7111698481548956e-08,7.376039866358042e-05,4.384104613563977e-06,0.0,0.0,2.423642945359461e-05
60,0,0.0003145275986753404,4.128985509055383e-08,6.863434100523591e-05,4.2539022615528665e-06,0.0,0.0,2.4159806343959644e-05
61,0,0.0002927752793766558,3.0884450552548515e-08,4.8624460760038346e-05,4.015070317109348e-06,0.0,0.0,2.401048732281197e-05
62,0,0.00028741342248395085,2.7213310715978878e-08,4.520289076026529e-05,3.800881358984043e-06,0.0,0.0,2.3838243578211404e-05
63,0,0.0002960872952826321,2.5877247011862892e-08,5.5481435992987826e-05,3.7091688227519626e-06,0.0,0.0,2.3687081920797937e-05
64,0,0.00029637309489771724,2.0827636504350266e-08,5.688182864105329e-05,3.7314534893084783e-06,0.0,0.0,2.35738971241517e-05
65,0,0.0002888430608436465,1.3322651426506127e-08,5.005370985600166e-05,3.8136270177346887e-06,0.0,0.0,2.349624082853552e-05
66,0,0.00028265200671739876,7.360815956758415e-09,4.428441388881765e-05,3.931491846742574e-06,0.0,0.0,2.3442873498424888e-05
67,0,0.00027889120974577963,4.358238658852542e-09,4.0792660001898184e-05,4.103006631339667e-06,0.0,0.0,2.3399119527311996e-05
68,0,0.0002785992983262986,5.0463722089943985e-09,4.071485091117211e-05,4.351085408416111e-06,0.0,0.0,2.3352831703959964e-05
69,0,0.0002788856509141624,9.968683656325084e-09,4.1227911424357444e-05,4.659823844122002e-06,0.0,0.0,2.3298794985748827e-05
70,0,0.00027518783463165164,1.915202929581028e-08,3.78088625438977e-05,4.964135314367013e-06,0.0,0.0,2.3239568690769374e-05
71,0,0.00027305237017571926,3.152729988187275e-08,3.5995715734316036e-05,5.18370870850049e-06,0.0,0.0,2.3184144083643332e-05
72,0,0.0002751337015070021,4.1519996329952846e-08,3.839846249320544e-05,5.266724201646866e-06,0.0,0.0,2.314269841008354e-05
73,0,0.0002731677668634802,4.204010650710188e-08,3.672669845400378e-05,5.206116838962771e-06,0.0,0.0,2.3119291654438712e-05
74,0,0.0002674881834536791,3.37551639972844e-08,3.133524296572432e-05,5.029532985645346e-06,0.0,0.0,2.3108965251594782e-05
75,0,0.00026632481603883207,2.4006871157666865e-08,3.050433224416338e-05,4.7838143473200034e-06,0.0,0.0,2.3101265469449572e-05
76,0,0.00026743070338852704,1.747542377472655e-08,3.2025618565967306e-05,4.5221909203974064e-06,0.0,0.0,2.308654075022787e-05
77,0,0.0002655755670275539,1.4424786698441494e-08,3.066919089178555e-05,4.288665422791382e-06,0.0,0.0,2.3060329112922773e-05
78,0,0.0002634355041664094,1.4105567380795492e-08,2.9078082661726512e-05,4.101290869584773e-06,0.0,0.0,2.302420216437895e-05
79,0,0.00026277737924829125,1.5469678871227188e-08,2.896535261243116e-05,3.948472567572026e-06,0.0,0.0,2.2984808310866356e-05
80,0,0.00026205385802313685,1.745901556660101e-08,2.871844480978325e-05,3.8039565879444126e-06,0.0,0.0,2.295139893249143e-05
81,0,0.00026127477758564055,1.89631830238568e-08,2.8306259991950355e-05,3.64833977073431e-06,0.0,0.0,2.293012039444875e-05
82,0,0.0002600225561764091,1.832665574852399e-08,2.732589746301528e-05,3.4834245070669567e-06,0.0,0.0,2.2919490220374428e-05
83,0,0.0002584433532319963,1.5581102630335408e-08,2.597688217065297e-05,3.3318792702630162e-06,0.0,0.0,2.2911901396582834e-05
84,0,0.00025816718698479235,1.3490830674811605e-08,2.59504267887678e-05,3.2220671073446283e-06,0.0,0.0,2.289812073286157e-05
85,0,0.0002578327839728445,1.430940610447351e-08,2.5935732992365956e-05,3.17138460559363e-06,0.0,0.0,2.2871136025059968e-05
86,0,0.0002560872526373714,1.80280768091734e-08,2.458936614857521e-05,3.180322437401628e-06,0.0,0.0,2.282995410496369e-05
87,0,0.00025525674573145807,2.3332962229005716e-08,2.4196151571231894e-05,3.2326101973012555e-06,0.0,0.0,2.2780464860261418e-05
88,0,0.0002555162354838103,2.780282493120012e-08,2.4881188437575474e-05,3.298883711977396e-06,0.0,0.0,2.2730835553375073e-05
89,0,0.00025463782367296517,2.9048727867575508e-08,2.4396260414505377e-05,3.3510343655507313e-06,0.0,0.0,2.2686148440698162e-05
90,0,0.00025334369274787605,2.6929395602337536e-08,2.346808832953684e-05,3.3793721740948968e-06,0.0,0.0,2.2646931029157713e-05
91,0,0.0002528860350139439,2.3382909830615972e-08,2.336540273972787e-05,3.3936971703951713e-06,0.0,0.0,2.2610354790231213e-05
92,0,0.00025250998442061245,2.0500486641594762e-08,2.3356309611699544e-05,3.4085499009961495e-06,0.0,0.0,2.2572461602976546e-05
93,0,0.00025180523516610265,1.9128192363382368e-08,2.3048834918881766e-05,3.429034450164181e-06,0.0,0.0,2.2530823116539977e-05
94,0,0.00025090129929594696,1.8710904825525176e-08,2.2573185560759157e-05,3.4476336168154376e-06,0.0,0.0,2.2486177840619348e-05
95,0,0.00025013001868501306,1.8460790229823942e-08,2.223687079094816e-05,3.4514969229348935e-06,0.0,0.0,2.2442320187110454e-05
96,0,0.00024994451086968184,1.8040077875980387e-08,2.2455160433310084e-05,3.4324484659009613e-06,0.0,0.0,2.2403886760002933e-05
97,0,0.00024962954921647906,1.7156983389554625e-08,2.2488284230348654e-05,3.391304517208482e-06,0.0,0.0,2.2373282263288274e-05
98,0,0.0002487422607373446,1.5896935323667094e-08,2.1899315470363945e-05,3.3352939681208227e-06,0.0,0.0,2.234917519672308e-05
99,0,0.0002481705159880221,1.5021822008520758e-08,2.1608317183563486e-05,3.273693209848716e-06,0.0,0.0,2.2327349142869934e-05
100,0,0.00024784065317362547,1.5149778320733276e-08,2.15801101148827e-05,3.2151469895325135e-06,0.0,0.0,2.230302561656572e-05
101,0,0.00023289430828299373,1.169766239428327e-08,2.4644146833452396e-05,2.433146619296167e-06,0.0,0.0,2.0580531781888567e-05
102,0,0.00017821408982854337,2.4074351401282e-08,4.102733873878606e-05,3.4924037208838854e-06,0.0,0.0,1.3367027349886484e-05
103,0,0.00010718410339904949,2.8805333229797725e-08,3.8685793697368354e-05,6.279013177845627e-06,0.0,0.0,6.219049282663036e-06
104,0,8.130068454192951e-05,2.1400584415687263e-08,3.2208339689532295e-05,1.0452817150508054e-05,0.0,0.0,3.861812729155645e-06
105,0,4.926134351990186e-05,2.5641977430268525e-08,2.4437202228000388e-05,9.690810657048132e-06,0.0,0.0,1.510769038759463e-06
106,0,4.3320018448866904e-05,1.9868361178509986e-08,2.1064659449621104e-05,1.0543125426920597e-05,0.0,0.0,1.169236384157557e-06
107,0,3.5993729397887364e-05,1.5493615279638107e-08,1.7575148376636207e-05,9.863633749773726e-06,0.0,0.0,8.539452096556488e-07
108,0,3.331491825520061e-05,1.0353446100452857e-08,1.6941410649451427e-05,9.251945812138729e-06,0.0,0.0,7.111207764864957e-07
109,0,3.1128551199799404e-05,8.366517256774841e-09,1.6449810573249124e-05,8.991180948214605e-06,0.0,0.0,5.679192440766201e-07
110,0,2.9513983463402838e-05,7.189616457736747e-09,1.637035165913403e-05,8.638525287096854e-06,0.0,0.0,4.497917416301789e-07
111,0,2.849451448128093e-05,7.906178822736365e-09,1.6373658581869677e-05,7.943764103401918e-06,0.0,0.0,4.169187945990416e-07
112,0,2.7339683583704755e-05,7.459409978594067e-09,1.616377994650975e-05,7.1659078457742e-06,0.0,0.0,4.002537536962336e-07
113,0,2.6299081582692452e-05,7.410566382759498e-09,1.5877576515777037e-05,6.531019607791677e-06,0.0,0.0,3.8830748394502734e-07
114,0,2.531501195335295e-05,9.453618332599945e-09,1.6251766282948665e-05,5.526007953449152e-06,0.0,0.0,3.5277838605907164e-07
115,0,2.3753293135087006e-05,1.092738166619256e-08,1.5892970623099245e-05,4.328949671617011e-06,0.0,0.0,3.5204467963012576e-07
116,0,2.25288858928252e-05,1.3205633919710635e-08,1.5928530046949163e-05,3.1093406960280845e-06,0.0,0.0,3.4778096846821427e-07
117,0,2.1243933588266373e-05,1.1734130112017738e-08,1.5594803699059412e-05,2.525326408431283e-06,0.0,0.0,3.112069748567592e-07
118,0,2.0367446268210188e-05,1.1627431462102322e-08,1.5570916730212048e-05,2.0845352537435247e-06,0.0,0.0,2.700368213481852e-07
119,0,1.9344388419995084e-05,1.1975715530354591e-08,1.5042165614431724e-05,1.493954755460436e-06,0.0,0.0,2.796292903894937e-07
120,0,1.8657428881851956e-05,6.985713341123301e-09,1.4488904525933322e-05,1.3951283790447633e-06,0.0,0.0,2.766409465948527e-07
121,0,1.7870373994810507e-05,5.328119723202462e-09,1.3687975297216326e-05,1.075911427506071e-06,0.0,0.0,3.101159791185637e-07
122,0,1.747423448250629e-05,5.43377520756394e-09,1.347295255982317e-05,8.477719006805273e-07,0.0,0.0,3.1480777806791593e-07
123,0,1.7013751858030446e-05,5.683186365956772e-09,1.3127385500411037e-05,6.598953063985391e-07,0.0,0.0,3.2207876188294904e-07
124,0,1.6580834198975936e-05,5.461606722434453e-09,1.2726492059300654e-05,6.672158292531094e-07,0.0,0.0,3.1816642831472564e-07
125,0,1.611315383343026e-05,6.164190047286411e-09,1.2109365343349054e-05,5.690318403139827e-07,0.0,0.0,3.4285920946786064e-07
126,0,1.566743230796419e-05,6.4382139619567624e-09,1.1990240636805538e-05,5.636496780425659e-07,0.0,0.0,3.1071047601471946e-07
127,0,1.5362493286374956e-05,6.448394707092575e-09,1.190327475342201e-05,5.832545753037266e-07,0.0,0.0,2.8695154696833924e-07
128,0,1.5146265468501952e-05,5.6808082682380245e-09,1.1706123586918693e-05,6.561372174473945e-07,0.0,0.0,2.7783235623246583e-07
129,0,1.4570779967471026e-05,6.0157439030206206e-09,1.1465933312138077e-05,6.366037723637419e-07,0.0,0.0,2.4622281102892885e-07
130,0,1.427565348421922e-05,6.3004947925549004e-09,1.1363988960511051e-05,5.292679361446062e-07,0.0,0.0,2.3760968304031849e-07
131,0,1.4042151633475441e-05,7.48297690478239e-09,1.1241964784858283e-05,5.599307542070164e-07,0.0,0.0,2.232773255173015e-07
132,0,1.374416024191305e-05,8.011022067933027e-09,1.0904534974542912e-05,4.468187455586303e-07,0.0,0.0,2.384796005117096e-07
133,0,1.3597846191260032e-05,7.65215535381003e-09,1.0627040865074378e-05,5.32142621523235e-07,0.0,0.0,2.431009988868027e-07
134,0,1.3475237210514024e-05,7.0425665299467255e-09,1.057716963259736e-05,5.022222353545658e-07,0.0,0.0,2.388803466146783e-07
135,0,1.333460932073649e-05,6.431129406792024e-09,1.042420080921147e-05,5.028647933613684e-07,0.0,0.0,2.401112055849808e-07
136,0,1.3159507034288254e-05,6.87405377064465e-09,1.0381101674283855e-05,4.1004301465363824e-07,0.0,0.0,2.3614883559730515e-07
137,0,1.302949840464862e-05,6.926875073531846e-09,1.0233562534267548e-05,4.3582016928667144e-07,0.0,0.0,2.3531892168193735e-07
138,0,1.2920496374135837e-05,7.392617629164988e-09,1.00089509942336e-05,4.152026349402149e-07,0.0,0.0,2.4889502014957543e-07
139,0,1.2822563803638332e-05,7.418373026979452e-09,9.905638762575109e-06,4.6096053551991645e-07,0.0,0.0,2.4485461835865863e-07
140,0,1.2733396943076514e-05,7.87547715930259e-09,9.808069989958312e-06,4.7327250740636373e-07,0.0,0.0,2.444178619498416e-07
141,0,1.2678091479756404e-05,8.290170327995838e-09,9.853942174231634e-06,4.5883805910307274e-07,0.0,0.0,2.3570208895762335e-07
142,0,1.2595536645676475e-05,8.25551271788072e-09,9.8597729447647e-06,4.220720200009964e-07,0.0,0.0,2.305436339611333e-07
143,0,1.2535896530607715e-05,8.42957970093039e-09,9.815855264605489e-06,4.041729084747203e-07,0.0,0.0,2.3074392174748937e-07
144,0,1.2445107131497934e-05,7.914479738246882e-09,9.80168715614127e-06,4.160143021181284e-07,0.0,0.0,2.2194913640305458e-07
145,0,1.2318544577283319e-05,6.872938218549507e-09,9.735794264997821e-06,4.012957788290805e-07,0.0,0.0,2.174581794633923e-07
146,0,1.223017716256436e-05,6.7915899570891725e-09,9.73661917669233e-06,3.955397289701068e-07,0.0,0.0,2.0912267473249813e-07
147,0,1.2159614016127307e-05,6.756698311960463e-09,9.726274583954364e-06,4.3854757336703187e-07,0.0,0.0,1.988035620570372e-07
148,0,1.2086428796465043e-05,6.429919707784393e-09,9.705409866000991e-06,4.415508385591238e-07,0.0,0.0,1.9330383338456159e-07
149,0,1.1963772521994542e-05,6.612518532733702e-09,9.728907571115997e-06,3.6983936979595455e-07,0.0,0.0,1.858412446154034e-07
150,0,1.1803911547758617e-05,7.176371052963759e-09,9.641147698857822e-06,4.06062412139363e-07,0.0,0.0,1.7495246140697418e-07
151,10,0.0012570035178214312,5.93966262840695e-07,0.0004355628334451467,5.0019039917970076e-05,6.26132168690674e-06,0.0,7.082144293235615e-05
152,10,0.0008164425962604582,8.448305379715748e-07,0.00043399876449257135,2.9511109460145235e-05,1.1181978152308147e-05,0.0,2.402681093371939e-05
153,10,0.0011131009086966515,1.1343613550707232e-06,0.0005016212235204875,0.00012199669436085969,2.2617392460233532e-05,0.0,2.6217470804112963e-05
154,10,0.0008717782329767942,7.936200177027786e-07,0.0003691468737088144,5.512996358447708e-05,2.1437110262922943e-05,0.0,2.3233669708133675e-05
155,10,0.0009161985944956541,9.85573024081532e-07,0.0005290876724757254,2.8546337489387952e-05,1.1827286471088883e-05,0.0,2.393061549810227e-05
156,10,0.0008633685647509992,9.096985422729631e-07,0.0004327701171860099,5.3223124268697575e-05,5.997851985739544e-06,0.0,3.164870940963738e-05
157,10,0.0007624105783179402,9.911979077514843e-07,0.00044688477646559477,3.170444324496202e-05,5.177955245017074e-06,0.0,2.3105063519324176e-05
158,10,0.0009028149652294815,1.1807917417172575e-06,0.0006090941606089473,5.6933720770757645e-05,6.613408459088532e-06,0.0,1.6947220501606353e-05
159,10,0.0006939586019143462,6.725545631525165e-07,0.0003906127531081438,5.175394471734762e-05,7.148393251554808e-06,0.0,1.7943544662557542e-05
160,10,0.0007400312460958958,7.714023126936809e-07,0.00043772830395027995,1.8390484910923988e-05,7.639415343874134e-06,0.0,2.0674689949373715e-05
161,10,0.0007470154669135809,9.008770120999543e-07,0.00044773012632504106,1.1388373422960285e-05,9.820061677601188e-06,0.0,1.8879543858929537e-05
162,10,0.0006253393366932869,6.000607868372754e-07,0.0003331713960506022,1.4463766092376318e-05,1.197377423522994e-05,0.0,1.5736641216790304e-05
163,10,0.0007110117003321648,5.936147999818786e-07,0.0004456157621461898,1.8122907931683585e-05,1.0766189006972127e-05,0.0,1.3901752026868053e-05
164,10,0.0006019962602294981,6.182611400618043e-07,0.00037005546619184315,1.6001920812414028e-05,7.310895398404682e-06,0.0,1.4221166566130705e-05
165,10,0.0005931741325184703,8.411557246290613e-07,0.0003143812355119735,1.5286184861906804e-05,5.71420241612941e-06,0.0,2.055235563602764e-05
166,10,0.000619509897660464,9.341704867438239e-07,0.00035247235791757703,1.4579952221538406e-05,5.666512606694596e-06,0.0,1.94858275790466e-05
167,10,0.0005366831901483238,6.575594397872919e-07,0.0003220544313080609,3.104850111412816e-05,6.048239356459817e-06,0.0,1.2244031495356467e-05
168,10,0.0005675132852047682,5.374937472879537e-07,0.00035502100945450366,3.795628435909748e-05,6.627163202210795e-06,0.0,1.0772686437121592e-05
169,10,0.0005200251471251249,5.375988507694274e-07,0.0003353077918291092,1.933844032464549e-05,6.156063591333805e-06,0.0,1.0328064490749966e-05
170,10,0.0005091539351269603,7.156608603509085e-07,0.0003144514630548656,2.568769923527725e-05,5.361402145354077e-06,0.0,1.1468506272649392e-05
171,10,0.0005199227016419172,8.8387497498843e-07,0.00031662589753977954,2.621823296067305e-05,5.080993560113711e-06,0.0,1.2538471310108434e-05
172,10,0.00046111756819300354,8.057166382968717e-07,0.0002946739550679922,1.2585656804731116e-05,5.013182999391574e-06,0.0,1.0292042134096846e-05
173,10,0.0004875010345131159,7.778904773658724e-07,0.0003220404905732721,2.4038945412030444e-05,4.962197181157535e-06,0.0,9.102172953134868e-06
174,10,0.0004634917131625116,8.439946554972266e-07,0.00031375567778013647,2.26445135922404e-05,4.372733656055061e-06,0.0,8.252018233179115e-06
175,10,0.00043948940583504736,1.0065431297334726e-06,0.00030931559740565717,9.333776688436046e-06,3.7126760616956744e-06,0.0,8.270671969512478e-06
176,10,0.0004516729386523366,1.0476196621311828e-06,0.0003178510523866862,1.053484265867155e-05,3.67475877283141e-06,0.0,8.549187441531103e-06
177,10,0.0004181397380307317,8.070324497566617e-07,0.00029869252466596663,9.60012857831316e-06,4.03951025873539e-06,0.0,6.8644967541331425e-06
178,10,0.00042713136645033956,6.111469588176988e-07,0.0003119817120023072,8.694370990269817e-06,4.520302354649175e-06,0.0,6.064111403247807e-06
179,10,0.0004171638283878565,5.950265062892868e-07,0.00029937337967567146,9.256432349502575e-06,4.621520020009484e-06,0.0,6.1723776525468566e-06
180,10,0.00039988913340494037,7.384318223557784e-07,0.0002872789336834103,7.6267929216555785e-06,4.142581474297913e-06,0.0,6.281914465944283e-06
181,10,0.0004045794776175171,8.481890745315468e-07,0.00029982937849126756,7.274459221662255e-06,3.473836386547191e-06,0.0,6.188906809256878e-06
182,10,0.0003860986907966435,7.633341283508344e-07,0.00029415980679914355,6.743545327481115e-06,3.0780154247622704e-06,0.0,5.365187007555505e-06
183,10,0.0003913671534974128,6.737507192156045e-07,0.0003042372700292617,6.997612217674032e-06,3.0342780519276857e-06,0.0,4.911573796562152e-06
184,10,0.00038148422027006745,6.901481697241252e-07,0.00029614503728225827,6.325853064481635e-06,3.0846699701214675e-06,0.0,4.747649654746056e-06
185,10,0.0003710330929607153,7.992825885594357e-07,0.00028103552176617086,6.4100736381078605e-06,3.2841221582202706e-06,0.0,4.994698883820092e-06
186,10,0.000378837576135993,8.478280619783618e-07,0.00028281527920626104,7.117225777619751e-06,3.457642833382124e-06,0.0,5.348082595446613e-06
187,10,0.00036524300230666995,7.260971415234962e-07,0.0002781105285976082,5.499383405549452e-06,3.2175544220081065e-06,0.0,4.8731444621807896e-06
188,10,0.0003649347345344722,6.129836833679292e-07,0.00028878141893073916,4.697317763202591e-06,2.8106530862714862e-06,0.0,4.273648301023059e-06
189,10,0.0003625031386036426,6.092849957894941e-07,0.0002923354913946241,4.698211796494434e-06,2.5894994450936792e-06,0.0,3.896516318491194e-06
190,10,0.00035731447860598564,6.861214956188633e-07,0.00028674720670096576,5.312883331498597e-06,2.579749434516998e-06,0.0,3.8770781429775525e-06
191,10,0.00035797152668237686,7.393532541755121e-07,0.00028582371305674314,5.437939307739725e-06,2.6555367185210343e-06,0.0,3.941514023608761e-06
192,10,0.0003498343867249787,6.835497288193437e-07,0.00027775196940638125,4.642995918402448e-06,2.751394958977471e-06,0.0,3.924190878024092e-06
193,10,0.0003525054198689759,6.10060965300363e-07,0.00027722539380192757,4.8062956921057776e-06,2.849044676622725e-06,0.0,4.137322775932262e-06
194,10,0.0003493380791042,5.887066549803421e-07,0.0002758659247774631,5.331425654730992e-06,2.8359852421999676e-06,0.0,3.9192182157421485e-06
195,10,0.00034565397072583437,6.148254101390194e-07,0.00027530372608453035,7.334002020797925e-06,2.7381697691453155e-06,0.0,3.501974333630642e-06
196,10,0.0003471481613814831,6.278854698393843e-07,0.00027896769461221993,7.855670446588192e-06,2.6194929887424223e-06,0.0,3.3501978577987757e-06
197,10,0.00034244960988871753,5.930830866418546e-07,0.00027867124299518764,5.469392817758489e-06,2.496704610166489e-06,0.0,3.2748855574027402e-06
198,10,0.00034321617567911744,5.734854653383081e-07,0.0002797482011374086,4.59713555756025e-06,2.4521823434042744e-06,0.0,3.3775550036807545e-06
199,10,0.00034086505183950067,6.094206810303149e-07,0.0002765758254099637,4.637218353309436e-06,2.5009778710227692e-06,0.0,3.4032791518257e-06
200,10,0.00033957866253331304,6.791171927034156e-07,0.00027457840042188764,5.6876183407439385e-06,2.574590325821191e-06,0.0,3.2887619454413652e-06
201,10,0.0003398050903342664,7.016158178885235e-07,0.0002749328559730202,7.322122655750718e-06,2.568282980064396e-06,0.0,3.116567540928372e-06
