epoch,step_end,step_loss,loss_data,loss_haslach,loss_pako,loss_ic,loss_bc_base,loss_bc_tip
17,24,0.03802439197897911,1.049710681400029e-05,0.005675680935382843,0.0024482759181410074,0.0,0.0,0.0029889936558902264
18,25,0.04127742350101471,1.4252424080041237e-05,0.007898651994764805,0.0027263450901955366,0.0,0.0,0.003063817275688052
19,27,0.04915432259440422,2.087232678604778e-05,0.009064111858606339,0.0033997076097875834,0.0,0.0,0.0036669631954282522
20,28,0.04748458415269852,2.6499021259951405e-05,0.007139542605727911,0.004004486836493015,0.0,0.0,0.003631405532360077
21,30,0.05112079530954361,3.971853220718913e-05,0.004862587433308363,0.005394229665398598,0.0,0.0,0.0040824259631335735
22,31,0.04903551936149597,4.946396438754164e-05,0.003852143418043852,0.0069514065980911255,0.0,0.0,0.0038182504940778017
23,32,0.04826505854725838,5.6830609537428245e-05,0.004568642470985651,0.009119407273828983,0.0,0.0,0.003452017903327942
24,34,0.052743323147296906,6.731289613526314e-05,0.005666850134730339,0.012697020545601845,0.0,0.0,0.0034312140196561813
25,35,0.051038600504398346,6.323210982372984e-05,0.005511349532753229,0.015852736309170723,0.0,0.0,0.002961128018796444
26,37,0.053247302770614624,6.456291157519445e-05,0.004761555232107639,0.019874606281518936,0.0,0.0,0.0028546578250825405
27,38,0.051775380969047546,5.8985824580304325e-05,0.003950260113924742,0.021459322422742844,0.0,0.0,0.0026306812651455402
28,40,0.05378288775682449,6.407807813957334e-05,0.003681800328195095,0.02271743305027485,0.0,0.0,0.002731957705691457
29,41,0.052649833261966705,6.381428829627112e-05,0.0037180862855166197,0.02097867988049984,0.0,0.0,0.0027889253105968237
30,42,0.051275551319122314,6.231074075913057e-05,0.0039243451319634914,0.018600549548864365,0.0,0.0,0.002868834650143981
31,44,0.050919800996780396,6.27320259809494e-05,0.0038190577179193497,0.017429746687412262,0.0,0.0,0.002960826503112912
32,45,0.047067709267139435,5.232406692812219e-05,0.0030251319985836744,0.015734838321805,0.0,0.0,0.002825541654601693
33,47,0.044679414480924606,4.960297519573942e-05,0.0028505243826657534,0.015333914197981358,0.0,0.0,0.0026445374824106693
34,48,0.041367307305336,5.017226067138836e-05,0.003933236934244633,0.01379533763974905,0.0,0.0,0.002358855912461877
35,50,0.03882267326116562,5.9038851759396493e-05,0.0055665201507508755,0.012091966345906258,0.0,0.0,0.0021105147898197174
36,51,0.034101393073797226,6.171305722091347e-05,0.006347526330500841,0.008838806301355362,0.0,0.0,0.001885334844700992
37,52,0.0306031946092844,6.34610332781449e-05,0.006935749668627977,0.006087885238230228,0.0,0.0,0.0017516098450869322
38,54,0.028933506458997726,7.299192657228559e-05,0.007547022774815559,0.00475099915638566,0.0,0.0,0.0016562493983656168
39,55,0.026630450040102005,8.428152796113864e-05,0.007468403782695532,0.0036207898519933224,0.0,0.0,0.0015456973342224956
40,57,0.02632101997733116,9.705701086204499e-05,0.006786889862269163,0.003273406531661749,0.0,0.0,0.0016163665568456054
41,58,0.02544357441365719,9.429186320630834e-05,0.006045497488230467,0.0029035450424999,0.0,0.0,0.0016400241293013096
42,60,0.028290290385484695,8.96538986125961e-05,0.0065086414106190205,0.00297689251601696,0.0,0.0,0.0018715102924034
43,61,0.030168302357196808,8.730205445317551e-05,0.007515179459005594,0.0030094035901129246,0.0,0.0,0.0019556418992578983
44,62,0.03162265568971634,9.677995694801211e-05,0.0072833215817809105,0.0025082894135266542,0.0,0.0,0.002173426328226924
45,64,0.03759267181158066,0.00011965692101512104,0.006857072934508324,0.0018871332285925746,0.0,0.0,0.0028728810139000416
46,65,0.04010818526148796,0.0001285382459172979,0.007236274424940348,0.0021894476376473904,0.0,0.0,0.0030553925316780806
47,67,0.04703018441796303,0.00012567488010972738,0.008254226297140121,0.0037031415849924088,0.0,0.0,0.003494714153930545
48,68,0.049071796238422394,0.00011654141417238861,0.00876586977392435,0.005274200811982155,0.0,0.0,0.003491518320515752
49,70,0.054410554468631744,0.00011880871898029,0.00805585365742445,0.005005762912333012,0.0,0.0,0.004123012535274029
50,71,0.05435086786746979,0.00011043559788959101,0.007936064153909683,0.004154829774051905,0.0,0.0,0.004214953631162643
51,72,0.0535624697804451,8.832814637571573e-05,0.00820120144635439,0.003812073729932308,0.0,0.0,0.0041460865177214146
52,74,0.05627769976854324,6.954476702958345e-05,0.008195457980036736,0.003744303248822689,0.0,0.0,0.004426839295774698
53,75,0.05332234501838684,6.059325460228138e-05,0.007824675180017948,0.0030986620113253593,0.0,0.0,0.004233841318637133
54,77,0.053375162184238434,6.465867772931233e-05,0.00782043393701315,0.0023703647311776876,0.0,0.0,0.0043119704350829124
55,78,0.0496879406273365,7.002422353252769e-05,0.008056621067225933,0.0018638637848198414,0.0,0.0,0.00396974291652441
56,80,0.04788365960121155,8.060513209784403e-05,0.00845874659717083,0.0019124170066788793,0.0,0.0,0.0037431891541928053
57,81,0.04410267248749733,0.00010226991435047239,0.008661269210278988,0.0021237165201455355,0.0,0.0,0.00332154193893075
58,82,0.04113127663731575,0.00012927167699672282,0.009059585630893707,0.002655717311426997,0.0,0.0,0.0029286700300872326
59,84,0.03881309926509857,0.00015073495160322636,0.009289784356951714,0.003674679435789585,0.0,0.0,0.0025697899982333183
60,85,0.036653559654951096,0.00017736390873324126,0.009161937050521374,0.004603044129908085,0.0,0.0,0.0022711213678121567
61,87,0.03501851111650467,0.00021429482148960233,0.008627441711723804,0.005332879722118378,0.0,0.0,0.002084389328956604
62,88,0.033667922019958496,0.00024759527877904475,0.007727878633886576,0.00589928962290287,0.0,0.0,0.0019793156534433365
63,90,0.032454490661621094,0.00025920229381881654,0.006797694601118565,0.006144065875560045,0.0,0.0,0.001925352611579001
64,91,0.031277578324079514,0.00025889670359902084,0.005957567133009434,0.005694390274584293,0.0,0.0,0.0019366723718121648
65,92,0.029838532209396362,0.0002496160159353167,0.005087360739707947,0.004531426355242729,0.0,0.0,0.0019970128778368235
66,94,0.029150107875466347,0.0002202802716055885,0.004501218441873789,0.0033659031614661217,0.0,0.0,0.002106270520016551
67,95,0.028386618942022324,0.00018862020806409419,0.004188146907836199,0.0026916852220892906,0.0,0.0,0.0021318166982382536
68,97,0.02942701429128647,0.000185984987183474,0.004270101897418499,0.0021532257087528706,0.0,0.0,0.00228177011013031
69,98,0.030161600559949875,0.0001924637472257018,0.004793692845851183,0.0015328447334468365,0.0,0.0,0.002364259911701083
70,100,0.031552210450172424,0.00021662483050022274,0.00533930491656065,0.001421552267856896,0.0,0.0,0.0024574727285653353
71,100,0.031638048589229584,0.00026196875842288136,0.005595577415078878,0.0014371828874573112,0.0,0.0,0.002434331923723221
72,100,0.031314022839069366,0.00027073841192759573,0.0057257055304944515,0.0014772950671613216,0.0,0.0,0.002384028397500515
73,100,0.030268874019384384,0.0002512062492314726,0.005561186000704765,0.0015474915271624923,0.0,0.0,0.002290898934006691
74,100,0.028761284425854683,0.00022299468400888145,0.004882021341472864,0.0014185323379933834,0.0,0.0,0.0022237736266106367
75,100,0.027157984673976898,0.0001776501740096137,0.004117296077311039,0.001164700137451291,0.0,0.0,0.0021698337513953447
76,100,0.025713931769132614,0.00013625896826852113,0.003604695899412036,0.0009942505275830626,0.0,0.0,0.0020978725515305996
77,100,0.02456681989133358,0.00010317128180759028,0.0033851382322609425,0.0008717625169083476,0.0,0.0,0.0020206747576594353
78,100,0.023894133046269417,7.608945452375337e-05,0.0033159356098622084,0.0008028759039007127,0.0,0.0,0.0019699232652783394
79,100,0.02359187789261341,6.354168726829812e-05,0.0032031997106969357,0.0008709399844519794,0.0,0.0,0.001945419586263597
80,100,0.02346997708082199,5.5542532209074125e-05,0.0031771082431077957,0.0008517933310940862,0.0,0.0,0.0019385532941669226
81,100,0.023357659578323364,4.906522372039035e-05,0.0031782102305442095,0.0007478465558961034,0.0,0.0,0.00193825364112854
82,100,0.02318958379328251,5.2302271797088906e-05,0.0031556598842144012,0.0007608779123984277,0.0,0.0,0.0019220743561163545
83,100,0.022944629192352295,5.88508955843281e-05,0.003178372047841549,0.000767881574574858,0.0,0.0,0.001893952488899231
84,100,0.022622989490628242,6.64534600218758e-05,0.003244416555389762,0.0006606823299080133,0.0,0.0,0.0018651436548680067
85,100,0.022269684821367264,7.75987355154939e-05,0.0032912811730057,0.0005743819638155401,0.0,0.0,0.001832642243243754
86,100,0.021938644349575043,8.604019967606291e-05,0.0033134156838059425,0.00052543735364452,0.0,0.0,0.0018013750668615103
87,100,0.02167491801083088,9.637877519708127e-05,0.0033398945815861225,0.00048243190394714475,0.0,0.0,0.0017756213201209903
88,100,0.02141636610031128,0.000113534668344073,0.003338528797030449,0.0004503082309383899,0.0,0.0,0.001751399366185069
89,100,0.021169815212488174,0.00012573871936183423,0.0033347783610224724,0.00043952747364528477,0.0,0.0,0.001726976945064962
90,100,0.02091662958264351,0.0001374528364976868,0.0033392771147191525,0.00041720637818798423,0.0,0.0,0.0017022694228217006
91,100,0.020675454288721085,0.00014782224025111645,0.003304983489215374,0.00041673475061543286,0.0,0.0,0.0016805912600830197
92,100,0.020405834540724754,0.00014846310659777373,0.0032262185122817755,0.00042494197259657085,0.0,0.0,0.0016606212593615055
93,100,0.0201125331223011,0.00014838333299849182,0.0030833417549729347,0.00041353990673087537,0.0,0.0,0.0016467267414554954
94,100,0.019840195775032043,0.000142883145599626,0.0029114182107150555,0.0004200706025585532,0.0,0.0,0.001636582426726818
95,100,0.01958235539495945,0.00013138183567207307,0.0027437154203653336,0.00042930530617013574,0.0,0.0,0.0016277952818199992
96,100,0.019322514533996582,0.0001231813512276858,0.002596947830170393,0.00042207379010505974,0.0,0.0,0.0016180312959477305
97,100,0.01905399188399315,0.00011184063623659313,0.0024880743585526943,0.0004160067474003881,0.0,0.0,0.0016038069734349847
98,100,0.018810218200087547,0.00010173633927479386,0.002437700517475605,0.00041964091360569,0.0,0.0,0.00158511393237859
99,100,0.01857403665781021,9.456826228415594e-05,0.0024215353187173605,0.00041760128806345165,0.0,0.0,0.001564033213071525
100,100,0.01833590678870678,8.709889516467229e-05,0.0024118570145219564,0.000411492568673566,0.0,0.0,0.0015425457386299968
101,100,0.012569711543619633,8.472867921227589e-05,0.003544397186487913,0.0017298636958003044,0.0,0.0,0.0007210721960291266
102,100,0.00462205708026886,9.821281855693087e-05,0.0018488385248929262,0.0014622763264924288,0.0,0.0,0.00012127292575314641
103,100,0.003273787209764123,8.760194759815931e-05,0.0015937731368467212,0.0007544525433331728,0.0,0.0,8.379595965379849e-05
104,100,0.002618694445118308,8.874695777194574e-05,0.0015719425864517689,0.000265863083768636,0.0,0.0,6.921417661942542e-05
105,100,0.002339274389669299,8.280819747596979e-05,0.0014406591653823853,0.0001942482776939869,0.0,0.0,6.215587927727029e-05
106,100,0.0021635161247104406,8.138251723721623e-05,0.0013819063315168023,0.0001554562768433243,0.0,0.0,5.447709554573521e-05
107,100,0.0020061349496245384,8.138817793224007e-05,0.0012938976287841797,0.0001368203229503706,0.0,0.0,4.940289363730699e-05
108,100,0.0018485436448827386,7.905334496172145e-05,0.0012659351341426373,0.00014072486374061555,0.0,0.0,3.628303238656372e-05
109,100,0.0017695894930511713,7.974450272740796e-05,0.0012530944077298045,0.00012788359890691936,0.0,0.0,3.088669109274633e-05
110,100,0.001694831415079534,7.342188473558053e-05,0.0011926840525120497,0.000133343375637196,0.0,0.0,2.953821240225807e-05
111,100,0.0016266927123069763,7.81927810749039e-05,0.0011533921351656318,0.00013581692473962903,0.0,0.0,2.592909731902182e-05
112,100,0.0015776380896568298,7.569309673272073e-05,0.0011272646952420473,0.00012908491771668196,0.0,0.0,2.455953108437825e-05
113,100,0.00153647072147578,7.630696200067177e-05,0.0011065342696383595,0.00012026767217321321,0.0,0.0,2.3336184312938713e-05
114,100,0.001496134209446609,7.478429324692115e-05,0.0010824865894392133,0.00011501329572638497,0.0,0.0,2.2384998374036513e-05
115,100,0.0014624993782490492,7.947672565933317e-05,0.001046682707965374,0.0001006643142318353,0.0,0.0,2.3567563403048553e-05
116,100,0.0014326793607324362,7.472164725186303e-05,0.0010333869140595198,8.58832208905369e-05,0.0,0.0,2.3868768039392307e-05
117,100,0.0014083770802244544,7.735344843240455e-05,0.0010129185393452644,8.252973930211738e-05,0.0,0.0,2.35575334954774e-05
118,100,0.001385076087899506,7.23264820408076e-05,0.0009997792076319456,8.152092777891085e-05,0.0,0.0,2.3144953956943937e-05
119,100,0.0013614887138828635,7.57156522013247e-05,0.0009795959340408444,7.354989065788686e-05,0.0,0.0,2.3262711692950688e-05
120,100,0.001344774616882205,7.450030534528196e-05,0.0009708328871056437,6.746462167939171e-05,0.0,0.0,2.319767554581631e-05
121,100,0.0013269345508888364,7.602950790897012e-05,0.00096072320593521,6.57961645629257e-05,0.0,0.0,2.2438560336013325e-05
122,100,0.0013065100647509098,7.731252117082477e-05,0.0009569231187924743,6.315325299510732e-05,0.0,0.0,2.0912126274197362e-05
123,100,0.0012838647235184908,7.477583130821586e-05,0.0009471177472732961,6.145906081655994e-05,0.0,0.0,2.0051211322424933e-05
124,100,0.0012673467863351107,7.262501458171755e-05,0.0009326257859356701,5.9806552599184215e-05,0.0,0.0,2.0228941139066592e-05
125,100,0.0012457562843337655,7.254131196532398e-05,0.0009248405694961548,5.951473576715216e-05,0.0,0.0,1.888596852950286e-05
126,100,0.0012272883905097842,7.283770537469536e-05,0.0009019543649628758,5.89693954680115e-05,0.0,0.0,1.935270120156929e-05
127,100,0.001209337031468749,7.669229671591893e-05,0.0008799422066658735,5.9444253565743566e-05,0.0,0.0,1.9325829271110706e-05
128,100,0.0011864093830808997,7.515330798923969e-05,0.0008753170841373503,4.9849106289912015e-05,0.0,0.0,1.8608987375046127e-05
129,100,0.0011611746158450842,7.338204886764288e-05,0.0008511500782333314,5.0142294639954343e-05,0.0,0.0,1.8650025594979525e-05
130,100,0.0011417014757171273,7.192969496827573e-05,0.0008197627612389624,4.98929584864527e-05,0.0,0.0,2.0011602828162722e-05
131,100,0.0011252360418438911,7.591999019496143e-05,0.0008086651796475053,4.898530460195616e-05,0.0,0.0,1.916655310196802e-05
132,100,0.0011035348288714886,7.717283006059006e-05,0.0007852993439882994,4.812820770894177e-05,0.0,0.0,1.9293442164780572e-05
133,100,0.0010865520453080535,7.625138823641464e-05,0.0007724480237811804,5.3046671382617205e-05,0.0,0.0,1.8480595826986246e-05
134,100,0.001071094535291195,7.511735748266801e-05,0.0007503290544264019,5.8927445934386924e-05,0.0,0.0,1.8672075384529307e-05
135,100,0.0010586334392428398,7.64408687246032e-05,0.0007375119021162391,5.728649193770252e-05,0.0,0.0,1.873941619123798e-05
136,100,0.0010438074823468924,7.679640839342028e-05,0.0007209332543425262,5.663334741257131e-05,0.0,0.0,1.8944447219837457e-05
137,100,0.0010244124568998814,7.713849481660873e-05,0.0007093080203048885,5.7446901337243617e-05,0.0,0.0,1.805190731829498e-05
138,100,0.0010111359879374504,7.618184463353828e-05,0.0006935835699550807,5.785307439509779e-05,0.0,0.0,1.8351747712586075e-05
139,100,0.0009984128409996629,7.604300481034443e-05,0.0006668266141787171,6.306899012997746e-05,0.0,0.0,1.9247421732870862e-05
140,100,0.0009887847118079662,7.683390140300617e-05,0.0006506226491183043,5.922381387790665e-05,0.0,0.0,2.0210434740874916e-05
141,100,0.0009786782320588827,7.691665086895227e-05,0.0006490807281807065,6.111137190600857e-05,0.0,0.0,1.91569506569067e-05
142,100,0.0009693906758911908,7.66123557696119e-05,0.0006379401311278343,5.9801961469929665e-05,0.0,0.0,1.9503624571370892e-05
143,100,0.0009599117329344153,7.524566899519414e-05,0.0006323963170871139,5.909293395234272e-05,0.0,0.0,1.9317676560604014e-05
144,100,0.0009476600680500269,7.5713345722761e-05,0.000623194791842252,5.744377267546952e-05,0.0,0.0,1.9130817236145958e-05
145,100,0.0009356696391478181,7.523725798819214e-05,0.0006185728125274181,5.807742491015233e-05,0.0,0.0,1.837821582739707e-05
146,100,0.0009279358200728893,7.529828872065991e-05,0.0006117713637650013,5.686404256266542e-05,0.0,0.0,1.8400209228275344e-05
147,100,0.0009193085134029388,7.592698239022866e-05,0.0006067742360755801,5.4177035053726286e-05,0.0,0.0,1.8243024896946736e-05
148,100,0.0009120290633291006,7.650634506717324e-05,0.0006017973064444959,5.091850835015066e-05,0.0,0.0,1.828069071052596e-05
149,100,0.0009048435022123158,7.855055446270853e-05,0.0005981785361655056,4.958397403242998e-05,0.0,0.0,1.785304630175233e-05
150,100,0.0008972575888037682,7.585699495393783e-05,0.0005897307419218123,5.069961480330676e-05,0.0,0.0,1.8097027350449935e-05
