epoch,start_step,step_loss,loss_data,loss_haslach,loss_pako,loss_ic,loss_bc_base,loss_bc_tip
1,0,1.777794599533081,0.012302215211093426,0.046696990728378296,0.29386088252067566,0.0830426812171936,0.0,0.059450775384902954
2,0,0.5942927598953247,0.006517977919429541,0.029911424964666367,0.04805982857942581,0.038448091596364975,0.0,0.012532261200249195
3,0,0.3011682629585266,0.003759067039936781,0.024744480848312378,0.05275966599583626,0.017249535769224167,0.0,0.004740966949611902
4,0,0.20124778151512146,0.0034487589728087187,0.024198194965720177,0.03225621581077576,0.010344001464545727,0.0,0.003790458897128701
5,0,0.14767968654632568,0.004043440334498882,0.021760771051049232,0.008519384078681469,0.00908898375928402,0.0,0.002246623393148184
6,0,0.1317809671163559,0.0034124201629310846,0.016600675880908966,0.01175007689744234,0.008004626259207726,0.0,0.0019971532747149467
7,0,0.11257512122392654,0.0020809967536479235,0.012417325749993324,0.015218687243759632,0.006306804716587067,0.0,0.001979005988687277
8,0,0.08406892418861389,0.0010381515603512526,0.009694702923297882,0.011996003799140453,0.0047403788194060326,0.0,0.00139362714253366
9,0,0.06532971560955048,0.0005703331553377211,0.009023924358189106,0.009073330089449883,0.0035413559526205063,0.0,0.0011248566443100572
10,0,0.055123694241046906,0.0004391918773762882,0.00898854061961174,0.00974658876657486,0.0025801046285778284,0.0,0.0010148324072360992
11,0,0.04219210892915726,0.000430652464274317,0.007664868608117104,0.009006312116980553,0.0017826566472649574,0.0,0.0007263707811944187
12,0,0.033025309443473816,0.0005007344298064709,0.0063100955449044704,0.0057877167128026485,0.00132755097001791,0.0,0.0007151252939365804
13,0,0.031146857887506485,0.00047100181109271944,0.0064676981419324875,0.0034676038194447756,0.001219264231622219,0.0,0.0008547911420464516
14,0,0.029490696266293526,0.0004312226374167949,0.005988573655486107,0.002986359875649214,0.0011593231465667486,0.0,0.0008491307380609214
15,0,0.02610640600323677,0.00043879603617824614,0.004737076349556446,0.0038887758273631334,0.0010386839276179671,0.0,0.0006654917378909886
16,0,0.022274693474173546,0.00043533663847483695,0.0025910926051437855,0.004568800330162048,0.0009340612450614572,0.0,0.0005338851478882134
17,0,0.016308194026350975,0.00032073541660793126,0.0023653137031942606,0.003121023066341877,0.0006731869070790708,0.0,0.00037692527985200286
18,0,0.010011446662247181,0.0001799260644474998,0.0026587573811411858,0.001231676316820085,0.00038369387038983405,0.0,0.0002104148588841781
19,0,0.00988683756440878,0.0001957946369657293,0.0022018509916961193,0.0008938772953115404,0.0003832705260720104,0.0,0.00027626092196442187
20,0,0.013479238376021385,0.0002823299146257341,0.002581358887255192,0.0015477824490517378,0.0005080642877146602,0.0,0.0003987124655395746
21,0,0.014628914184868336,0.0002577951818238944,0.003007414285093546,0.0020801713690161705,0.0005373144522309303,0.0,0.0003910388913936913
22,0,0.009895162656903267,0.00014617975102737546,0.002248071599751711,0.0016942396759986877,0.000310011237161234,0.0,0.00027065598987974226
23,0,0.005739148706197739,9.08832807908766e-05,0.0012423457810655236,0.0006967242807149887,0.000207141216378659,0.0,0.00016377826977986842
24,0,0.005641995929181576,0.00010896545427385718,0.0013877574820071459,0.0005312728462740779,0.00021493274834938347,0.0,0.00014646720956079662
25,0,0.007340691518038511,0.0001409026444889605,0.0013089791173115373,0.00110375985968858,0.0003334622597321868,0.0,0.00014524268044624478
26,0,0.007737015839666128,0.0001295909023610875,0.0012006507022306323,0.0013068553525954485,0.00034906197106465697,0.0,0.00016092989244498312
27,0,0.0065414332784712315,9.153530118055642e-05,0.001575237256474793,0.0008800701471045613,0.00025075842859223485,0.0,0.0001487006520619616
28,0,0.005159636493772268,8.378371421713382e-05,0.0012801712146028876,0.0005130053032189608,0.00019128021085634828,0.0,0.0001369873934891075
29,0,0.004451122134923935,6.234255852177739e-05,0.0011806434486061335,0.00030988777871243656,0.00016119600331876427,0.0,0.0001286288461415097
30,0,0.004133526235818863,4.6781948185525835e-05,0.0011769960401579738,0.0004220726841595024,0.0001369933452224359,0.0,0.00011177421401953325
31,0,0.004085025750100613,3.8876190956216305e-05,0.0008653386612422764,0.0006906904745846987,0.00013540100189857185,0.0,0.00011361103679519147
32,0,0.0038807843811810017,4.443688158062287e-05,0.0008115359814837575,0.0006615407182835042,0.00012975535355508327,0.0,0.00010657173697836697
33,0,0.0035719622392207384,4.867544339504093e-05,0.000672964786645025,0.0005444844719022512,0.00013260554987937212,0.0,9.797821257961914e-05
34,0,0.0030754106119275093,4.480204006540589e-05,0.0006399653502739966,0.00043059774907305837,0.00011156938853673637,0.0,8.44351525302045e-05
35,0,0.00275858910754323,4.312408418627456e-05,0.000578934617806226,0.0005309792468324304,8.500953117618337e-05,0.0,7.554557669209316e-05
36,0,0.0027010859921574593,4.372194962343201e-05,0.0005483978311531246,0.00047483271919190884,7.819619349902496e-05,0.0,8.521714335074648e-05
37,0,0.0028922040946781635,4.2457872041268274e-05,0.0004980358062312007,0.00035344791831448674,0.00011260851169936359,0.0,8.721773338038474e-05
38,0,0.002679635537788272,2.9526729122153483e-05,0.0006116669974289834,0.0003879936703015119,9.486512863077223e-05,0.0,7.017968891886994e-05
39,0,0.0020082881674170494,2.1626799934892915e-05,0.0003616561007220298,0.0003701664973050356,6.56282136333175e-05,0.0,5.9855661675101146e-05
40,0,0.0017050054157152772,1.6955971659626812e-05,0.0003803728614002466,0.0003682585374917835,3.967561133322306e-05,0.0,5.4266198276309296e-05
41,0,0.0017294656718149781,2.0350193153717555e-05,0.0003682381648104638,0.00023734261048957705,4.9170441343449056e-05,0.0,6.118302553659305e-05
42,0,0.001687296899035573,1.954675099113956e-05,0.0003518315788824111,0.00021688509150408208,5.027598672313616e-05,0.0,5.962736759101972e-05
43,0,0.001676378771662712,1.4473043847829103e-05,0.00037258706288412213,0.0002794500906020403,4.523635652731173e-05,0.0,5.5750508181517944e-05
44,0,0.0015725429402664304,1.1812050615844782e-05,0.00031725617009215057,0.0002786763070616871,3.650840153568424e-05,0.0,5.997143671265803e-05
45,0,0.001349934726022184,1.1142574294353835e-05,0.0002736345923040062,0.00022835898562334478,3.35900804202538e-05,0.0,5.008977313991636e-05
46,0,0.0011115213856101036,1.1241788342886139e-05,0.0002581238513812423,0.0001452224823879078,2.6198227715212852e-05,0.0,4.3495092540979385e-05
