epoch,step_loss,loss_data,loss_haslach,loss_pako,loss_ic,loss_bc_base,loss_bc_tip
26,0.3338673710823059,0.0038264095783233643,0.06530565768480301,0.030502276495099068,0.0030860030092298985,0.0,0.0203373022377491
27,0.31499993801116943,0.003533704672008753,0.06803889572620392,0.0349884033203125,0.0026832702569663525,0.0,0.0181606225669384
28,0.3048192858695984,0.003226799424737692,0.07074578106403351,0.0415692999958992,0.0024144737981259823,0.0,0.016513267531991005
29,0.300939679145813,0.0029132950585335493,0.07296812534332275,0.048114094883203506,0.002247871132567525,0.0,0.015446546487510204
30,0.2986488342285156,0.0025959517806768417,0.07412911206483841,0.051996950060129166,0.002146541140973568,0.0,0.014846141450107098
31,0.2937523126602173,0.0022785025648772717,0.0736919417977333,0.05149374529719353,0.002084447303786874,0.0,0.014544364996254444
32,0.28490549325942993,0.001969478791579604,0.0713934525847435,0.04674998298287392,0.0020500144455581903,0.0,0.014429242350161076
33,0.2736399471759796,0.0016815840499475598,0.06739643216133118,0.03951578959822655,0.0020380292553454638,0.0,0.014466584660112858
34,0.26237809658050537,0.001427417155355215,0.062247633934020996,0.03194214403629303,0.0020389710552990437,0.0,0.014637119136750698
35,0.2524712383747101,0.0012148263631388545,0.05669458210468292,0.025493716821074486,0.002035122364759445,0.0,0.01487168949097395
36,0.24376645684242249,0.0010447078384459019,0.0514795258641243,0.020681224763393402,0.0020058443769812584,0.0,0.015050254762172699
37,0.23548485338687897,0.0009118160232901573,0.04718081280589104,0.017470138147473335,0.0019367533968761563,0.0,0.015055455267429352
38,0.22724196314811707,0.0008074170909821987,0.044116828590631485,0.015785012394189835,0.001825355226173997,0.0,0.014827915467321873
39,0.21936404705047607,0.0007222468848340213,0.04230910539627075,0.015691110864281654,0.0016797564458101988,0.0,0.014384401962161064
40,0.21246549487113953,0.0006487597711384296,0.04150401055812836,0.017222784459590912,0.001512836548499763,0.0,0.013796158134937286
41,0.2067786306142807,0.0005823113024234772,0.041252825409173965,0.02008834108710289,0.001336950110271573,0.0,0.013148565776646137
42,0.2017880082130432,0.0005213266704231501,0.0410417802631855,0.023526376113295555,0.001162657281383872,0.0,0.01250719465315342
43,0.19645032286643982,0.00046670486335642636,0.040443334728479385,0.02647094428539276,0.0010009994730353355,0.0,0.011905933730304241
44,0.18986132740974426,0.0004207564052194357,0.03923832252621651,0.027972836047410965,0.0008656136924400926,0.0,0.011357327923178673
45,0.1818953901529312,0.00038598524406552315,0.03745778277516365,0.027632081881165504,0.0007710314821451902,0.0,0.010870922356843948
46,0.1733357310295105,0.00036401228862814605,0.03532494604587555,0.025761980563402176,0.0007267654873430729,0.0,0.010461714118719101
47,0.16537117958068848,0.00035487423883751035,0.033124446868896484,0.023174595087766647,0.0007305340841412544,0.0,0.010141192935407162
48,0.15880686044692993,0.0003567950043361634,0.031061701476573944,0.02073216438293457,0.0007655847584828734,0.0,0.009900035336613655
49,0.15356533229351044,0.0003664116084109992,0.02918243035674095,0.01895735040307045,0.0008053242927417159,0.0,0.009700589813292027
50,0.14883700013160706,0.0003793887444771826,0.027391405776143074,0.01792873814702034,0.0008239814778789878,0.0,0.009489765390753746
51,0.14372622966766357,0.00039132163510657847,0.02555036172270775,0.01745995692908764,0.0008075229707174003,0.0,0.009224936366081238
52,0.13786879181861877,0.00039871956687420607,0.023589758202433586,0.01735853962600231,0.0007583482074551284,0.0,0.00889382790774107
53,0.13157983124256134,0.00039976774132810533,0.021570960059762,0.017548924311995506,0.0006913907127454877,0.0,0.008514626882970333
54,0.12550494074821472,0.0003945858625229448,0.019672585651278496,0.018005263060331345,0.0006246807752177119,0.0,0.008118568919599056
55,0.12010350078344345,0.0003848662890959531,0.018112799152731895,0.018610741943120956,0.0005703182541765273,0.0,0.007729191333055496
56,0.11536145210266113,0.0003730404714588076,0.01704576052725315,0.019106872379779816,0.0005307960091158748,0.0,0.007352781947702169
57,0.11091051995754242,0.00036135088885203004,0.016486547887325287,0.019201897084712982,0.0005017050425522029,0.0,0.006984367500990629
58,0.10640572011470795,0.00035125488648191094,0.01631052978336811,0.018757140263915062,0.0004775900742970407,0.0,0.006621088832616806
59,0.10182119905948639,0.0003433504025451839,0.016326697543263435,0.017893753945827484,0.0004561512323562056,0.0,0.0062695881351828575
60,0.09742778539657593,0.0003376619715709239,0.016369525343179703,0.016928747296333313,0.00043829402420669794,0.0,0.005940890870988369
61,0.09350766241550446,0.0003339480608701706,0.016345780342817307,0.016192298382520676,0.00042523504816927016,0.0,0.005638327915221453
62,0.09008162468671799,0.0003318413801025599,0.016219928860664368,0.015866387635469437,0.00041585101280361414,0.0,0.0053504956886172295
63,0.08688943088054657,0.0003308735031168908,0.01597375050187111,0.015949567779898643,0.00040658554644323885,0.0,0.005056938622146845
64,0.08362187445163727,0.0003305227146483958,0.015584850683808327,0.0163385272026062,0.00039373303297907114,0.0,0.004743064288049936
65,0.08017827570438385,0.0003303247212897986,0.015035953372716904,0.016927501186728477,0.00037592160515487194,0.0,0.004412527661770582
66,0.07671812176704407,0.00032996266963891685,0.014332436956465244,0.01763608120381832,0.0003547118394635618,0.0,0.004087252076715231
67,0.07348594814538956,0.0003292627225164324,0.013503612950444221,0.018365582451224327,0.00033310888102278113,0.0,0.0037956403102725744
68,0.07059630751609802,0.00032812837162055075,0.01258752029389143,0.018960384652018547,0.000313537020701915,0.0,0.003558490425348282
69,0.0679735466837883,0.00032648321939632297,0.011617676354944706,0.019239621236920357,0.0002969428605865687,0.0,0.0033820336684584618
70,0.06546542048454285,0.0003242296224925667,0.010624127462506294,0.01908482238650322,0.0002833700564224273,0.0,0.003259853692725301
71,0.06298664212226868,0.00032118402305059135,0.009642025455832481,0.018507717177271843,0.00027298639179207385,0.0,0.0031785848550498486
72,0.060556910932064056,0.0003170004056300968,0.0087131317704916,0.017641156911849976,0.00026639190036803484,0.0,0.003122169990092516
73,0.058235786855220795,0.000311194482492283,0.007876546122133732,0.016666943207383156,0.00026399941998533905,0.0,0.0030741107184439898
74,0.056054189801216125,0.0003033466637134552,0.007158081978559494,0.015739914029836655,0.0002652510884217918,0.0,0.003020033473148942
75,0.05401121452450752,0.0002933864016085863,0.006567142903804779,0.014952327124774456,0.00026852014707401395,0.0,0.002951315836980939
76,0.052112773060798645,0.0002817360800690949,0.0060991994105279446,0.014337493106722832,0.0002718362957239151,0.0,0.0028675980865955353
77,0.050386201590299606,0.00026916887145489454,0.005736710038036108,0.013885029591619968,0.00027385735302232206,0.0,0.002775672124698758
78,0.048846639692783356,0.00025646379799582064,0.0054479255340993404,0.01354924961924553,0.00027437094831839204,0.0,0.0026849289424717426
79,0.04745788872241974,0.00024410262994933873,0.005190933123230934,0.013256169855594635,0.0002740691998042166,0.0,0.0026025990955531597
80,0.046141766011714935,0.0002321936044609174,0.0049278466030955315,0.012923660688102245,0.00027388823218643665,0.0,0.002531918464228511
81,0.04483405128121376,0.00022060405171941966,0.004642418120056391,0.012493881396949291,0.00027441626298241317,0.0,0.0024732984602451324
82,0.043529488146305084,0.000209140227525495,0.004347354173660278,0.011958015151321888,0.0002756700851023197,0.0,0.0024258277844637632
83,0.042270876467227936,0.00019764939497690648,0.004074389580637217,0.01135519240051508,0.0002772006264422089,0.0,0.0023871639277786016
84,0.04109957814216614,0.00018605236255098134,0.0038542284164577723,0.010748419910669327,0.000278296647593379,0.0,0.002352791139855981
85,0.0400201790034771,0.00017437465430703014,0.0037008204963058233,0.010196389630436897,0.00027810921892523766,0.0,0.00231675012037158
86,0.03900653123855591,0.00016279154806397855,0.0036088204942643642,0.00973588414490223,0.0002757171750999987,0.0,0.0022741863504052162
87,0.03803056478500366,0.00015163756324909627,0.003562045283615589,0.009376325644552708,0.00027026832685805857,0.0,0.0022237871307879686
88,0.037081822752952576,0.00014133595686871558,0.003544050734490156,0.009100972674787045,0.00026128801982849836,0.0,0.0021682584192603827
89,0.03616537153720856,0.00013226103328634053,0.0035433548036962748,0.008872255682945251,0.0002490400511305779,0.0,0.002112709917128086
90,0.035288915038108826,0.00012460083235055208,0.003552060341462493,0.008642490953207016,0.0002346689871046692,0.0,0.0020623072050511837
91,0.03445512428879738,0.00011829847062472254,0.0035623449366539717,0.008369619958102703,0.00021993002155795693,0.0,0.002020556014031172
92,0.03366339951753616,0.00011311341950204223,0.003565989900380373,0.008032352663576603,0.0002065852313535288,0.0,0.0019886090885847807
93,0.032914649695158005,0.00010877510794671252,0.0035575558431446552,0.007637045346200466,0.0001958067005034536,0.0,0.0019653206691145897
94,0.03221121057868004,0.00010513525921851397,0.0035369503311812878,0.007212912663817406,0.0001879197807284072,0.0,0.001947701326571405
95,0.03155195713043213,0.00010222469427390024,0.0035079021472483873,0.006798841990530491,0.00018257687042932957,0.0,0.0019317221594974399
96,0.030928855761885643,0.00010019280307460576,0.003474242053925991,0.006428897380828857,0.0001791574468370527,0.0,0.0019133950117975473
97,0.03033025749027729,9.918274008668959e-05,0.0034385037142783403,0.006122484337538481,0.00017710817337501794,0.0,0.0018899004207924008
98,0.02974838763475418,9.921954188030213e-05,0.0034035409335047007,0.00588145200163126,0.0001760729937814176,0.0,0.0018603445496410131
99,0.02918344922363758,0.00010014955478254706,0.003373151645064354,0.005692983977496624,0.00017585494788363576,0.0,0.0018258615164086223
100,0.028640177100896835,0.00010164203558815643,0.0033493449445813894,0.0055357725359499454,0.00017633545212447643,0.0,0.001789006288163364
101,0.021042700856924057,0.0001823859493015334,0.0027996599674224854,0.002476345980539918,0.00034249809687025845,0.0,0.0012159326579421759
102,0.015383560210466385,9.641472570365295e-05,0.0028513825964182615,0.0010832853149622679,8.666490612085909e-05,0.0,0.0010485828388482332
103,0.011513836681842804,9.679578215582296e-05,0.0025041219778358936,0.0015314029296860099,6.410483183572069e-05,0.0,0.0006740468088537455
104,0.00870293565094471,0.00011186453775735572,0.0019837114959955215,0.002022357191890478,5.4519721743417904e-05,0.0,0.000403980549890548
105,0.006432604975998402,0.0001093211758416146,0.0019571767188608646,0.0019381232559680939,3.866707265842706e-05,0.0,0.0002041313418885693
106,0.005238689482212067,9.786306327441707e-05,0.0016917467582970858,0.00166812795214355,2.4233620933955535e-05,0.0,0.00015386156155727804
107,0.004695236217230558,8.96287674549967e-05,0.0016328251222148538,0.0014118178514763713,2.3807268007658422e-05,0.0,0.00013228920579422265
108,0.004076123703271151,8.954128134064376e-05,0.0015908420318737626,0.0010552698513492942,1.733534736558795e-05,0.0,0.0001167117225122638
109,0.0035679172724485397,9.816901729209349e-05,0.0015423279255628586,0.0007056366885080934,1.7900218153954484e-05,0.0,0.00010427815141156316
110,0.0031258270610123873,8.81472515175119e-05,0.0014147675829008222,0.00042914290679618716,1.5036288459668867e-05,0.0,0.00010434063733555377
111,0.002776975277811289,8.781906944932416e-05,0.0013667978346347809,0.0003045215562451631,1.2430493370629847e-05,0.0,8.935319056035951e-05
112,0.0025388423819094896,8.470791362924501e-05,0.0013239233521744609,0.0002532258222345263,8.756799616094213e-06,0.0,7.89417463238351e-05
113,0.002342476509511471,7.828044181223959e-05,0.001254994422197342,0.00021348395966924727,8.644495210319292e-06,0.0,7.092727901181206e-05
114,0.0021744545083492994,8.22188303573057e-05,0.0012230220017954707,0.0001600137766217813,9.569561370881274e-06,0.0,6.13504380453378e-05
115,0.0020365999080240726,7.676379755139351e-05,0.001215379568748176,0.00013830330863129348,1.0202451449004002e-05,0.0,5.041286931373179e-05
116,0.0019124529790133238,7.803317566867918e-05,0.0011675191344693303,0.00011104618897661567,8.359057574125472e-06,0.0,4.722638914245181e-05
117,0.0018328044097870588,7.8432603913825e-05,0.0011340631172060966,0.00010978536010952666,8.09872381068999e-06,0.0,4.2953604861395434e-05
118,0.0017736701993271708,8.023061673156917e-05,0.0011521729175001383,9.008862252812833e-05,7.228544745885301e-06,0.0,3.788926187553443e-05
119,0.001722648972645402,7.984944386407733e-05,0.0011362278601154685,0.00010016452142735943,6.944067536096554e-06,0.0,3.3696647733449936e-05
120,0.0016740586142987013,8.139635610859841e-05,0.0011134538799524307,0.00010166694119106978,6.0136312640679535e-06,0.0,3.1740513804834336e-05
121,0.0016230108449235559,7.533657480962574e-05,0.001097985077649355,0.00011064887803513557,5.691248588846065e-06,0.0,2.8212773031555116e-05
122,0.0015817945823073387,7.92042919783853e-05,0.0010642954148352146,0.00010753190872492269,5.407114713307237e-06,0.0,2.7669178962241858e-05
123,0.0015500736190006137,7.873225695220754e-05,0.001041398965753615,0.00011472489859443158,5.024374786444241e-06,0.0,2.6497373255551793e-05
124,0.0015147662488743663,7.672972424188629e-05,0.0010350140510126948,0.00011102946155006066,4.8439178499393165e-06,0.0,2.4355393179575913e-05
125,0.0014903757255524397,7.715354877291247e-05,0.0010304657043889165,0.00010901448695221916,5.0127223403251264e-06,0.0,2.2361475203069858e-05
126,0.001467235735617578,7.889529661042616e-05,0.0010123373940587044,0.00010286126052960753,5.140041139384266e-06,0.0,2.2174153855303302e-05
127,0.0014434501063078642,7.56091030780226e-05,0.0010049764532595873,0.00010296852997271344,4.504959179030266e-06,0.0,2.1484640456037596e-05
128,0.001419226755388081,7.855108560761437e-05,0.0009820039849728346,9.957004658645019e-05,4.61865556644625e-06,0.0,2.1291514713084325e-05
129,0.0013998118229210377,7.630381878698245e-05,0.0009717380744405091,9.6507603302598e-05,4.259411980456207e-06,0.0,2.126681647496298e-05
130,0.0013791390229016542,7.660580740775913e-05,0.0009498066501691937,9.668787242844701e-05,4.121740857954137e-06,0.0,2.1482126612681895e-05
131,0.0013601055834442377,7.907475810497999e-05,0.0009364680154249072,9.537242294754833e-05,4.1202329157385975e-06,0.0,2.079880505334586e-05
132,0.0013427076628431678,8.077124948613346e-05,0.0009114219574257731,9.633326408220455e-05,4.596987309923861e-06,0.0,2.0821133148274384e-05
133,0.0013207471929490566,7.700760033912957e-05,0.0008960480918176472,9.312716429121792e-05,4.3801182982861064e-06,0.0,2.1076320990687236e-05
134,0.0013047878164798021,7.761646702419966e-05,0.0008750903652980924,9.82255587587133e-05,4.250068741384894e-06,0.0,2.1135469069122337e-05
135,0.0012891681399196386,8.031174365896732e-05,0.0008638162980787456,9.500558371655643e-05,4.260378318576841e-06,0.0,2.0743067580042407e-05
136,0.0012732420582324266,7.893628207966685e-05,0.0008470681495964527,9.335730283055454e-05,4.64516688225558e-06,0.0,2.0742858396261e-05
137,0.001257290132343769,8.012502803467214e-05,0.0008347533876076341,9.187950490741059e-05,4.383050963951973e-06,0.0,2.0670171579695307e-05
138,0.0012423063162714243,7.955187174957246e-05,0.0008182123419828713,9.150111873168498e-05,4.4215207708475646e-06,0.0,2.0882574972347356e-05
139,0.001227387459948659,7.834671851014718e-05,0.0008069697651080787,8.926988812163472e-05,4.110770987608703e-06,0.0,2.116933319484815e-05
140,0.0012133611598983407,8.054495992837474e-05,0.0007957209018059075,8.507373422617093e-05,4.4620028347708285e-06,0.0,2.0740148102049716e-05
141,0.0012010317295789719,7.876134623074904e-05,0.0007998397340998054,8.301925845444202e-05,4.1942112147808075e-06,0.0,1.974692895601038e-05
142,0.001186545006930828,7.785392517689615e-05,0.0007840803591534495,8.384539978578687e-05,4.258950866642408e-06,0.0,1.9817580323433504e-05
143,0.0011695222929120064,7.852563430787995e-05,0.000776107597630471,8.223992335842922e-05,4.356896170065738e-06,0.0,1.8908007405116223e-05
144,0.0011559765553101897,7.976064807735384e-05,0.0007672408246435225,7.717976404819638e-05,4.731406988867093e-06,0.0,1.8448128685122356e-05
145,0.0011415714398026466,7.850132533349097e-05,0.0007555366028100252,7.171682227635756e-05,4.6250233936007135e-06,0.0,1.895664718176704e-05
146,0.001124864211305976,7.772642857162282e-05,0.0007508004200644791,6.930941162863746e-05,4.962423645338276e-06,0.0,1.774037446011789e-05
147,0.0011108407052233815,7.868583634262905e-05,0.0007480017957277596,6.529550591949373e-05,4.82135828860919e-06,0.0,1.7064399798982777e-05
148,0.0010983448009938002,7.968015415826812e-05,0.0007432192214764655,6.414164090529084e-05,4.556603471428389e-06,0.0,1.657377288211137e-05
149,0.0010855959262698889,7.839994941605255e-05,0.0007356340647675097,6.002546797390096e-05,4.439558779267827e-06,0.0,1.67140915436903e-05
150,0.0010737273842096329,7.656451634829864e-05,0.0007287688786163926,5.706526280846447e-05,4.030986019643024e-06,0.0,1.7101892808568664e-05
